key,speed_avg,speed_ref_sd,tt_sd_adj,speed_hist_avg,speed_sd,road_closures,tt_avg,median_inc,bus_stops,intersections,speed_cv,incidents,tt_cv,tt_sd,median_age,speed_hist_sd,tt_var,speed_ref_avg,tf
"(405, 426, '0')",39.360,0.000,0,39.917,10.451,0.000,0.391,27.250,0,1,0.266,3,0.432,0.169,25.900,10.311,0.029,49.088,0.136
"(235, 1163, '0')",24.861,0.000,0,23.981,5.048,0.000,1.126,25.851,2,6,0.203,1,0.312,0.352,33.100,3.098,0.124,24.855,0.000
"(1164, 1163, '0')",28.648,0.000,0,24.797,4.894,0.000,0.959,25.851,2,6,0.171,1,0.236,0.226,33.100,2.557,0.051,27.962,0.349
"(1608, 1783, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,20.750,0,0,0.000,0,0.000,0.000,29.300,0.000,0.000,99999.000,0.000
"(407, 1160, '0')",28.648,0.000,0,24.797,4.894,0.000,0.959,27.250,2,6,0.171,1,0.236,0.226,25.900,2.557,0.051,27.962,0.129
"(1164, 1160, '0')",24.861,0.000,0,23.981,5.048,0.000,1.126,25.851,2,6,0.203,1,0.312,0.352,33.100,3.098,0.124,24.855,0.150
"(1166, 1160, '0')",17.709,0.000,0,19.185,3.859,0.000,0.920,25.851,2,4,0.218,0,0.282,0.260,33.100,1.626,0.067,18.020,0.180
"(1168, 1160, '0')",20.421,0.000,0,17.379,4.502,0.000,0.789,25.851,2,4,0.220,0,0.202,0.159,33.100,2.108,0.025,18.020,0.125
"(408, 1155, '0')",16.311,0.000,0,14.615,5.071,0.000,0.918,50.641,0,7,0.311,0,0.333,0.306,41.800,3.701,0.093,16.156,0.140
"(1153, 1155, '0')",17.392,0.000,0,17.890,6.932,0.000,0.925,50.641,0,7,0.399,0,0.451,0.417,41.800,5.661,0.174,19.263,0.061
"(408, 1158, '0')",13.923,0.000,0,14.841,7.635,0.000,0.486,50.641,0,4,0.548,0,0.448,0.218,41.800,7.551,0.047,14.292,0.161
"(429, 1158, '0')",30.000,0.000,0,30.000,0.000,0.000,0.161,50.641,0,4,0.000,0,0.000,0.000,41.800,0.000,0.000,30.000,0.161
"(1560, 1735, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,37.414,0,0,0.000,0,0.000,0.000,23.400,0.000,0.000,99999.000,0.000
"(409, 1139, '0')",17.638,0.000,0,16.149,3.047,0.000,0.819,13.125,0,7,0.173,0,0.176,0.144,28.800,1.775,0.021,18.020,0.148
"(1140, 1139, '0')",16.324,0.000,0,13.938,2.877,0.000,0.891,16.801,0,7,0.176,0,0.210,0.187,22.800,1.996,0.035,16.156,0.161
"(1143, 1139, '0')",17.638,0.000,0,16.149,3.047,0.000,0.819,13.125,0,7,0.173,0,0.176,0.144,28.800,1.775,0.021,18.020,0.303
"(409, 1143, '0')",20.719,0.000,0,18.622,4.767,0.000,0.758,13.125,0,4,0.230,0,0.291,0.221,28.800,3.217,0.049,22.991,0.282
"(1109, 1143, '0')",10.984,0.000,0,10.394,2.631,0.000,0.474,13.125,2,9,0.240,0,0.260,0.123,28.800,2.478,0.015,11.806,0.397
"(1139, 1143, '0')",20.719,0.000,0,18.622,4.767,0.000,0.758,13.125,0,4,0.230,0,0.291,0.221,28.800,3.217,0.049,22.991,0.303
"(409, 1138, '0')",16.324,0.000,0,13.938,2.877,0.000,0.891,13.125,0,7,0.176,0,0.210,0.187,28.800,1.996,0.035,16.156,0.076
"(1109, 1138, '0')",10.984,0.000,0,10.394,2.631,0.000,0.474,13.125,2,9,0.240,0,0.260,0.123,28.800,2.478,0.015,11.806,0.080
"(1607, 1782, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,20.750,0,0,0.000,0,0.000,0.000,29.300,0.000,0.000,99999.000,0.000
"(411, 397, '0')",42.363,0.000,0,43.632,6.148,0.000,0.323,59.740,1,12,0.145,0,0.160,0.052,29.700,8.005,0.003,47.224,0.150
"(1558, 1733, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,59.194,0,0,0.000,0,0.000,0.000,59.300,0.000,0.000,99999.000,0.000
"(412, 136, '0')",66.364,0.000,0,61.199,5.026,0.000,0.409,20.893,0,5,0.076,6,0.115,0.047,29.500,2.195,0.002,62.758,0.286
"(414, 198, '0')",38.887,0.000,0,40.939,9.534,0.000,0.295,20.893,0,5,0.245,6,0.316,0.093,29.500,8.962,0.009,39.146,0.185
"(419, 198, '0')",38.887,0.000,0,40.939,9.534,0.000,0.295,20.893,0,5,0.245,6,0.316,0.093,29.500,8.962,0.009,39.146,0.089
"(254, 1159, '0')",21.030,0.000,0,14.376,5.583,0.000,0.692,50.641,2,6,0.266,0,0.251,0.174,41.800,1.820,0.030,16.777,0.000
"(423, 1159, '0')",18.311,0.000,0,13.366,4.520,0.000,0.788,50.641,2,6,0.247,0,0.241,0.190,41.800,2.028,0.036,16.777,0.360
"(422, 1151, '0')",25.000,0.000,0,25.000,0.000,0.000,0.257,24.471,0,3,0.000,0,0.000,0.000,28.000,0.000,0.000,25.000,0.257
"(531, 1151, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,24.471,0,0,0.000,0,0.000,0.000,28.000,0.000,0.000,99999.000,0.000
"(422, 1157, '0')",14.635,0.000,0,14.414,3.988,0.000,0.394,50.641,1,4,0.273,0,0.312,0.123,41.800,4.093,0.015,14.913,0.133
"(1156, 1157, '0')",15.910,0.000,0,14.479,4.441,0.000,0.668,50.641,1,7,0.279,0,0.303,0.202,41.800,1.749,0.041,18.020,0.114
"(422, 1153, '0')",15.910,0.000,0,14.479,4.441,0.000,0.668,50.641,1,7,0.279,0,0.303,0.202,41.800,1.749,0.041,18.020,0.107
"(1155, 1153, '0')",30.000,0.000,0,30.000,0.000,0.000,0.061,50.641,0,3,0.000,0,0.000,0.000,41.800,0.000,0.000,30.000,0.061
"(422, 1154, '0')",18.842,0.000,0,19.780,4.205,0.000,0.103,25.132,1,3,0.223,0,0.313,0.032,26.400,3.073,0.001,19.884,0.063
"(1152, 1154, '0')",14.635,0.000,0,14.414,3.988,0.000,0.394,25.132,1,4,0.273,0,0.312,0.123,26.400,4.093,0.015,14.913,0.121
"(1153, 1154, '0')",18.842,0.000,0,19.780,4.205,0.000,0.103,25.132,1,3,0.223,0,0.313,0.032,26.400,3.073,0.001,19.884,0.201
"(423, 390, '0')",21.030,0.000,0,14.376,5.583,0.000,0.692,50.641,2,6,0.266,0,0.251,0.174,41.800,1.820,0.030,16.777,0.126
"(428, 390, '0')",38.887,0.000,0,40.939,9.534,0.000,0.295,50.641,0,5,0.245,6,0.316,0.093,41.800,8.962,0.009,39.146,0.120
"(429, 390, '0')",38.887,0.000,0,40.939,9.534,0.000,0.295,50.641,0,5,0.245,6,0.316,0.093,41.800,8.962,0.009,39.146,0.086
"(425, 413, '0')",19.191,0.000,0,22.538,8.532,0.000,0.299,25.132,0,1,0.445,0,0.548,0.164,26.400,7.185,0.027,24.233,0.261
"(427, 395, '0')",17.910,0.000,0,23.981,5.392,0.000,0.441,27.250,0,2,0.301,0,0.379,0.167,25.900,3.098,0.028,24.855,0.126
"(431, 665, '0')",18.123,0.000,0,17.817,3.563,0.000,0.348,20.750,0,5,0.197,0,0.213,0.074,29.300,3.437,0.005,18.020,0.097
"(433, 665, '0')",13.961,0.000,0,15.120,3.115,0.000,0.396,20.750,0,2,0.223,0,0.234,0.092,29.300,2.331,0.009,16.156,0.147
"(431, 370, '0')",18.123,0.000,0,17.817,3.563,0.000,0.348,20.750,0,5,0.197,0,0.213,0.074,29.300,3.437,0.005,18.020,0.037
"(435, 370, '0')",15.321,0.000,0,15.026,1.929,0.000,0.406,20.750,0,5,0.126,0,0.128,0.052,29.300,1.982,0.003,16.156,0.265
"(431, 1607, '0')",15.275,0.000,0,15.230,2.368,0.000,0.347,20.750,0,2,0.155,1,0.155,0.054,29.300,2.287,0.003,16.156,0.000
"(434, 368, '0')",36.033,0.000,0,38.557,8.025,0.000,0.379,20.750,0,8,0.223,1,0.229,0.087,29.300,6.858,0.008,39.146,0.040
"(438, 368, '0')",23.994,0.000,0,22.059,9.949,0.000,0.111,20.750,0,1,0.415,0,0.409,0.046,29.300,11.057,0.002,29.204,0.077
"(434, 436, '0')",18.661,0.000,0,17.817,3.314,0.000,0.300,20.750,0,4,0.178,0,0.163,0.049,29.300,3.437,0.002,18.020,0.214
"(434, 439, '0')",45.509,0.000,0,45.146,5.361,0.000,0.348,20.750,0,5,0.118,0,0.136,0.047,29.300,7.451,0.002,49.710,0.075
"(437, 439, '0')",30.000,0.000,0,30.000,0.000,0.000,0.166,20.750,0,0,0.000,0,0.000,0.000,29.300,0.000,0.000,30.000,0.166
"(440, 369, '0')",36.033,0.000,0,38.557,8.025,0.000,0.379,20.750,0,8,0.223,1,0.229,0.087,29.300,6.858,0.008,39.146,0.156
"(441, 440, '0')",36.033,0.000,0,38.557,8.025,0.000,0.379,20.750,0,8,0.223,1,0.229,0.087,29.300,6.858,0.008,39.146,0.162
"(444, 211, '0')",21.094,0.000,0,20.330,5.524,0.000,0.625,39.750,0,5,0.262,0,0.307,0.192,29.900,3.897,0.037,19.884,0.130
"(444, 449, '0')",16.635,0.000,0,17.295,5.980,0.000,0.521,39.750,0,2,0.359,2,0.383,0.200,29.900,3.799,0.040,21.127,0.162
"(444, 25, '0')",21.094,0.000,0,20.330,5.524,0.000,0.625,39.750,0,5,0.262,0,0.307,0.192,29.900,3.897,0.037,19.884,0.373
"(445, 162, '0')",61.147,0.000,0,60.124,3.283,0.000,0.192,24.432,0,5,0.054,0,0.061,0.012,39.300,3.052,0.000,60.894,0.092
"(445, 313, '0')",61.147,0.000,0,60.124,3.283,0.000,0.192,24.432,0,5,0.054,0,0.061,0.012,39.300,3.052,0.000,60.894,0.069
"(451, 29, '0')",28.136,0.000,0,25.897,5.841,0.000,1.103,23.867,0,7,0.208,0,0.230,0.254,21.300,3.464,0.064,28.583,0.186
"(670, 29, '0')",19.101,0.000,0,20.330,6.657,0.000,0.580,24.432,0,3,0.349,0,0.418,0.242,39.300,3.897,0.059,19.884,0.223
"(1042, 29, '0')",26.389,0.000,0,25.884,4.237,0.000,1.172,16.994,3,10,0.161,0,0.195,0.228,45.200,2.513,0.052,27.962,0.157
"(1044, 29, '0')",24.777,0.000,0,24.195,4.615,0.000,1.267,23.867,2,10,0.186,1,0.261,0.330,21.300,2.337,0.109,24.855,0.186
"(457, 467, '0')",18.745,0.000,0,33.981,14.576,0.000,0.116,42.205,0,3,0.778,0,1.489,0.172,21.100,8.431,0.030,26.719,0.058
"(457, 989, '0')",17.534,0.000,0,20.557,9.093,0.000,0.460,42.500,0,3,0.519,0,0.642,0.295,36.500,6.406,0.087,19.884,0.121
"(937, 989, '0')",27.547,0.000,0,24.822,6.032,0.000,1.122,42.500,2,4,0.219,0,0.216,0.242,36.500,6.515,0.059,26.098,0.126
"(458, 470, '0')",15.741,0.000,0,19.204,5.053,0.000,0.193,42.628,0,2,0.321,0,0.382,0.074,25.600,3.036,0.005,21.748,0.127
"(982, 470, '0')",21.554,0.000,0,23.994,6.525,0.000,0.147,42.628,0,1,0.303,0,0.337,0.049,25.600,4.641,0.002,26.719,0.119
"(991, 470, '0')",35.036,0.000,0,35.755,7.909,0.000,0.597,15.738,0,0,0.226,0,0.274,0.164,46.800,6.780,0.027,39.146,0.147
"(458, 460, '0')",24.298,0.000,0,23.994,4.874,0.000,0.284,42.500,0,6,0.201,0,0.197,0.056,36.500,4.641,0.003,26.719,0.282
"(459, 477, '0')",25.263,0.000,0,25.703,6.575,0.000,0.251,15.738,0,8,0.260,0,0.251,0.063,46.800,6.910,0.004,26.719,0.141
"(459, 458, '0')",25.263,0.000,0,25.703,6.575,0.000,0.251,39.750,0,8,0.260,0,0.251,0.063,29.900,6.910,0.004,26.719,0.094
"(461, 458, '0')",19.955,0.000,0,33.871,14.309,0.000,0.046,15.738,0,1,0.717,0,0.517,0.024,46.800,8.554,0.001,31.069,0.279
"(470, 458, '0')",24.298,0.000,0,23.994,4.874,0.000,0.284,42.628,0,6,0.201,0,0.197,0.056,25.600,4.641,0.003,26.719,0.127
"(460, 483, '0')",17.534,0.000,0,20.557,9.093,0.000,0.460,42.500,0,3,0.519,0,0.642,0.295,36.500,6.406,0.087,19.884,0.082
"(460, 457, '0')",17.534,0.000,0,20.557,9.093,0.000,0.460,42.500,0,3,0.519,0,0.642,0.295,36.500,6.406,0.087,19.884,0.081
"(486, 457, '0')",28.797,0.000,0,33.981,10.583,0.000,0.476,42.500,0,1,0.368,1,0.425,0.203,36.500,8.431,0.041,26.719,0.242
"(989, 457, '0')",22.557,0.000,0,25.845,8.879,0.000,0.339,42.500,1,5,0.394,0,0.366,0.124,36.500,6.835,0.015,26.719,0.121
"(465, 3, '0')",29.839,0.000,0,24.389,4.520,0.000,0.129,39.750,2,4,0.151,0,0.172,0.022,29.900,2.767,0.000,24.855,0.426
"(466, 262, '0')",63.833,0.000,0,58.836,8.832,0.000,0.692,42.500,2,4,0.138,6,0.183,0.127,36.500,6.339,0.016,62.758,0.530
"(467, 491, '0')",32.072,0.000,0,33.295,10.254,0.000,0.450,42.205,0,2,0.320,0,0.327,0.147,21.100,9.340,0.022,37.904,0.179
"(467, 459, '0')",25.263,0.000,0,25.703,6.575,0.000,0.251,42.205,0,8,0.260,0,0.251,0.063,21.100,6.910,0.004,26.719,0.211
"(255, 991, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,15.738,0,0,0.000,0,0.000,0.000,46.800,0.000,0.000,99999.000,0.000
"(470, 991, '0')",21.554,0.000,0,23.994,6.525,0.000,0.147,15.738,0,1,0.303,0,0.337,0.049,46.800,4.641,0.002,26.719,0.147
"(256, 992, '0')",27.547,0.000,0,24.822,6.032,0.000,1.122,42.623,2,4,0.219,0,0.216,0.242,33.100,6.515,0.059,26.098,0.000
"(1000, 992, '0')",28.208,0.000,0,24.978,5.587,0.000,1.094,42.623,2,5,0.198,0,0.243,0.266,33.100,5.655,0.071,26.098,0.374
"(470, 982, '0')",16.143,0.000,0,19.204,4.372,0.000,0.175,42.628,0,2,0.271,0,0.306,0.054,25.600,3.036,0.003,21.748,0.119
"(964, 982, '0')",21.340,0.000,0,17.832,4.474,0.000,0.569,42.628,1,2,0.210,0,0.228,0.130,25.600,4.352,0.017,24.233,0.119
"(470, 471, '0')",35.036,0.000,0,35.755,7.909,0.000,0.597,42.628,0,0,0.226,0,0.274,0.164,25.600,6.780,0.027,39.146,0.201
"(475, 977, '0')",24.622,0.000,0,20.188,8.132,0.000,0.555,48.646,0,2,0.330,0,0.415,0.230,45.100,2.419,0.053,22.991,0.091
"(476, 974, '0')",25.107,0.000,0,19.204,5.281,0.000,1.249,42.628,3,6,0.210,0,0.261,0.326,25.600,3.036,0.106,21.748,0.076
"(975, 974, '0')",24.052,0.000,0,17.832,5.585,0.000,1.301,48.646,6,6,0.232,0,0.270,0.351,45.100,4.352,0.123,24.233,0.110
"(977, 974, '0')",27.030,0.000,0,20.188,6.069,0.000,0.602,48.646,0,5,0.225,0,0.271,0.163,45.100,2.419,0.027,22.991,0.273
"(476, 983, '0')",27.030,0.000,0,20.188,6.069,0.000,0.602,42.628,0,5,0.225,0,0.271,0.163,25.600,2.419,0.027,22.991,0.090
"(976, 983, '0')",24.052,0.000,0,17.832,5.585,0.000,1.301,42.628,6,6,0.232,0,0.270,0.351,25.600,4.352,0.123,24.233,0.137
"(476, 978, '0')",21.340,0.000,0,17.832,4.474,0.000,0.569,42.628,1,2,0.210,0,0.228,0.130,25.600,4.352,0.017,24.233,0.135
"(964, 978, '0')",17.657,0.000,0,19.204,4.617,0.000,0.715,42.628,1,2,0.261,0,0.278,0.199,25.600,3.036,0.039,21.748,0.103
"(981, 978, '0')",21.340,0.000,0,17.832,4.474,0.000,0.569,42.628,1,2,0.210,0,0.228,0.130,25.600,4.352,0.017,24.233,0.482
"(476, 957, '0')",24.674,0.000,0,19.631,4.466,0.000,0.648,15.738,0,5,0.181,0,0.232,0.150,46.800,4.129,0.023,21.127,0.102
"(978, 957, '0')",17.657,0.000,0,19.204,4.617,0.000,0.715,15.738,1,2,0.261,0,0.278,0.199,46.800,3.036,0.039,21.748,0.284
"(481, 1406, '0')",21.269,0.000,0,20.706,6.415,0.000,0.168,42.500,1,2,0.302,0,0.409,0.068,36.500,4.054,0.005,24.233,0.155
"(1408, 1406, '0')",22.855,0.000,0,24.389,5.714,0.000,0.187,42.500,1,2,0.250,0,0.347,0.065,36.500,2.767,0.004,24.855,0.153
"(481, 1413, '0')",28.480,0.000,0,24.389,5.312,0.000,0.189,17.434,2,2,0.187,0,0.206,0.039,24.500,2.767,0.002,24.855,0.139
"(1410, 1413, '0')",27.800,0.000,0,20.706,5.780,0.000,0.105,17.434,0,2,0.208,0,0.300,0.032,24.500,4.054,0.001,24.233,0.455
"(481, 1024, '0')",25.094,0.000,0,23.153,5.991,0.000,0.340,17.434,2,1,0.239,0,0.262,0.089,24.500,2.370,0.008,24.855,0.099
"(1023, 1024, '0')",29.101,0.000,0,22.929,4.106,0.000,0.241,17.434,2,1,0.141,0,0.140,0.034,24.500,2.312,0.001,26.098,0.426
"(484, 253, '0')",64.894,0.000,0,60.571,7.404,0.000,0.242,42.500,0,2,0.114,0,0.143,0.035,36.500,4.513,0.001,64.001,0.094
"(489, 253, '0')",50.338,0.000,0,48.674,7.290,0.000,0.094,42.500,0,2,0.145,0,0.176,0.017,36.500,7.772,0.000,50.952,0.360
"(489, 488, '0')",63.833,0.000,0,58.836,8.832,0.000,0.692,42.500,2,4,0.138,6,0.183,0.127,36.500,6.339,0.016,62.758,0.137
"(257, 929, '0')",99999.000,0.000,0,99999.000,0.000,0.000,0.000,90.409,0,2,0.000,3,0.000,0.000,38.700,0.000,0.000,99999.000,0.000
"(928, 929, '0')",26.738,0.000,0,24.913,4.322,0.000,1.140,66.344,3,5,0.162,4,0.174,0.198,36.700,3.136,0.039,26.098,0.306
"(495, 1354, '0')",26.894,0.000,0,24.874,6.765,0.000,0.222,41.694,1,3,0.252,0,0.358,0.080,33.600,5.010,0.006,26.098,0.262
"(1351, 1354, '0')",28.946,0.000,0,21.398,5.574,0.000,0.318,41.694,1,5,0.193,0,0.221,0.070,33.600,3.402,0.005,22.991,0.246
"(495, 1368, '0')",26.505,0.000,0,25.321,6.535,0.000,0.308,41.694,1,4,0.247,0,0.303,0.093,33.600,4.567,0.009,27.962,0.197
"(1371, 1368, '0')",29.839,0.000,0,24.874,5.152,0.000,0.105,45.663,0,3,0.173,0,0.191,0.020,29.600,5.010,0.000,26.098,0.122
"(495, 224, '0')",28.175,0.000,0,20.000,4.951,0.000,0.551,41.694,2,3,0.176,0,0.200,0.110,33.600,3.833,0.012,21.748,0.175
"(941, 224, '0')",29.942,0.000,0,28.803,5.860,0.000,0.452,41.563,2,4,0.196,0,0.208,0.094,30.700,4.794,0.009,29.826,1.041
"(504, 503, '0')",66.571,0.000,0,60.752,6.806,0.000,0.335,41.694,0,1,0.102,11,0.148,0.050,33.600,6.179,0.002,65.244,0.175
"(508, 1325, '0')",29.379,0.000,0,29.101,6.457,0.000,1.048,66.344,5,6,0.220,4,0.203,0.213,36.700,5.766,0.045,32.933,0.392
"(509, 1325, '0')",36.363,0.000,0,26.751,3.259,0.000,0.817,66.344,5,6,0.090,4,0.087,0.071,36.700,5.962,0.005,29.826,0.195
"(509, 1326, '0')",30.486,0.000,0,23.010,4.937,0.000,0.997,45.536,2,5,0.162,0,0.182,0.181,33.100,3.705,0.033,29.204,0.174
"(509, 1620, '0')",25.004,0.000,0,27.729,6.740,0.000,0.420,45.536,1,3,0.270,0,0.263,0.111,33.100,6.213,0.012,31.690,0.217
"(509, 888, '0')",26.195,0.000,0,21.916,5.335,0.000,0.584,30.907,1,2,0.204,0,0.239,0.140,26.700,5.659,0.019,26.098,0.393
"(611, 888, '0')",26.195,0.000,0,21.916,5.335,0.000,0.584,30.907,1,2,0.204,0,0.239,0.140,26.700,5.659,0.019,26.098,0.000
"(528, 527, '0')",64.551,0.000,0,59.542,14.383,0.000,0.296,30.907,0,2,0.223,7,0.470,0.139,26.700,9.084,0.019,65.865,0.269
"(528, 155, '0')",63.470,0.000,0,58.927,12.846,0.000,0.540,30.907,0,1,0.202,3,0.416,0.225,26.700,8.631,0.050,65.244,0.154
"(539, 41, '0')",68.111,0.000,0,62.409,2.951,0.000,0.359,36.974,0,1,0.043,7,0.050,0.018,29.000,1.867,0.000,65.244,0.211
"(539, 222, '0')",17.845,0.000,0,28.382,8.700,0.000,0.398,36.974,0,4,0.488,0,0.442,0.176,29.000,3.952,0.031,24.233,0.066
"(546, 545, '0')",16.732,0.000,0,18.149,5.722,0.000,0.842,30.907,0,1,0.342,6,0.463,0.390,26.700,4.702,0.152,19.263,0.182
"(546, 259, '0')",16.732,0.000,0,18.149,5.722,0.000,0.842,30.907,0,1,0.342,6,0.463,0.390,26.700,4.702,0.152,19.263,0.160
"(547, 217, '0')",63.470,0.000,0,58.927,12.846,0.000,0.540,30.907,0,1,0.202,3,0.416,0.225,26.700,8.631,0.050,65.244,0.160
"(554, 542, '0')",64.739,0.000,0,58.409,12.791,0.000,0.388,36.974,0,1,0.198,2,0.469,0.182,29.000,8.390,0.033,65.244,0.111
"(556, 554, '0')",64.739,0.000,0,58.409,12.791,0.000,0.388,36.974,0,1,0.198,2,0.469,0.182,29.000,8.390,0.033,65.244,0.158
"(556, 152, '0')",64.739,0.000,0,58.409,12.791,0.000,0.388,36.974,0,1,0.198,2,0.469,0.182,29.000,8.390,0.033,65.244,0.104
"(559, 227, '0')",21.528,0.000,0,29.211,8.172,0.000,0.589,66.653,1,5,0.380,0,0.367,0.217,34.400,9.227,0.047,27.962,0.154
"(702, 227, '0')",28.324,0.000,0,30.544,8.549,0.000,0.539,66.653,0,4,0.302,0,0.267,0.144,34.400,9.183,0.021,34.175,0.210
"(704, 227, '0')",12.311,0.000,0,15.217,5.004,0.000,0.085,66.653,1,3,0.406,0,0.405,0.034,34.400,3.920,0.001,18.020,0.092
"(705, 227, '0')",21.528,0.000,0,29.211,8.172,0.000,0.589,66.653,1,5,0.380,0,0.367,0.217,34.400,9.227,0.047,27.962,0.133
"(568, 770, '0')",22.544,0.000,0,21.127,5.892,0.000,0.692,39.191,2,4,0.261,0,0.314,0.217,28.700,4.322,0.047,24.855,0.170
"(774, 770, '0')",22.932,0.000,0,21.476,7.230,0.000,0.673,39.191,3,4,0.315,0,0.299,0.201,28.700,5.714,0.041,22.991,0.167
"(783, 770, '0')",40.000,0.000,0,40.000,0.000,0.000,0.179,39.191,0,3,0.000,0,0.000,0.000,28.700,0.000,0.000,40.000,0.179
"(787, 770, '0')",15.000,0.000,0,15.000,0.000,0.000,0.218,39.191,0,3,0.000,0,0.000,0.000,28.700,0.000,0.000,15.000,0.218
"(583, 585, '0')",66.163,0.000,0,60.215,3.815,0.000,0.264,41.544,0,1,0.058,9,0.061,0.016,28.300,0.687,0.000,60.894,0.137
"(584, 588, '0')",67.891,0.000,0,59.309,3.429,0.000,0.753,27.188,0,1,0.051,6,0.055,0.041,37.600,1.175,0.002,60.894,0.397
"(585, 591, '0')",66.124,0.000,0,60.118,3.345,0.000,0.205,41.544,0,0,0.051,0,0.059,0.012,28.300,0.743,0.000,60.894,0.144
"(586, 584, '0')",67.425,0.000,0,60.040,2.828,0.000,0.306,41.544,0,1,0.042,1,0.047,0.014,28.300,1.049,0.000,60.894,0.140
"(587, 583, '0')",28.713,0.000,0,42.286,10.112,0.000,0.601,27.188,0,1,0.352,9,0.491,0.295,37.600,2.891,0.087,29.826,0.395
"(588, 291, '0')",67.891,0.000,0,59.309,3.429,0.000,0.753,27.188,0,1,0.051,6,0.055,0.041,37.600,1.175,0.002,60.894,0.000
"(292, 587, '0')",64.720,0.000,0,59.645,9.021,0.000,0.766,27.188,0,1,0.139,9,0.302,0.231,37.600,0.799,0.053,60.273,0.000
"(591, 593, '0')",66.124,0.000,0,60.118,3.345,0.000,0.205,41.544,0,0,0.051,0,0.059,0.012,28.300,0.743,0.000,60.894,0.590
"(592, 586, '0')",67.425,0.000,0,60.040,2.828,0.000,0.306,41.544,0,1,0.042,1,0.047,0.014,28.300,1.049,0.000,60.894,0.140
"(593, 595, '0')",65.360,0.000,0,59.859,3.045,0.000,0.424,41.544,0,1,0.047,0,0.048,0.020,28.300,0.820,0.000,60.894,0.190
"(594, 626, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,41.544,0,6,0.046,3,0.047,0.028,28.300,0.999,0.001,60.273,0.167
"(595, 597, '0')",63.276,0.000,0,58.959,4.027,0.000,0.472,30.543,0,2,0.064,14,0.062,0.029,28.900,1.836,0.001,60.273,0.090
"(596, 594, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,41.544,0,6,0.046,3,0.047,0.028,28.300,0.999,0.001,60.273,0.190
"(597, 618, '0')",63.276,0.000,0,58.959,4.027,0.000,0.472,30.543,0,2,0.064,14,0.062,0.029,28.900,1.836,0.001,60.273,0.277
"(597, 599, '0')",63.276,0.000,0,58.959,4.027,0.000,0.472,30.543,0,2,0.064,14,0.062,0.029,28.900,1.836,0.001,60.273,0.434
"(598, 596, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,30.543,0,6,0.046,3,0.047,0.028,28.900,0.999,0.001,60.273,0.090
"(599, 601, '0')",60.292,0.000,0,56.072,3.484,0.000,0.469,30.543,0,4,0.058,2,0.058,0.027,28.900,0.966,0.001,57.166,0.154
"(600, 598, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,30.543,0,6,0.046,3,0.047,0.028,28.900,0.999,0.001,60.273,0.434
"(621, 598, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,30.543,0,6,0.046,3,0.047,0.028,28.900,0.999,0.001,60.273,0.093
"(602, 600, '0')",66.992,0.000,0,59.859,3.078,0.000,0.603,30.543,0,6,0.046,3,0.047,0.028,28.900,0.999,0.001,60.273,0.154
"(603, 1194, '0')",66.487,0.000,0,59.723,3.621,0.000,0.666,30.543,0,7,0.054,10,0.057,0.038,28.900,1.364,0.001,60.894,0.000
"(604, 657, '0')",60.888,0.000,0,55.600,4.963,0.000,0.481,30.543,1,2,0.082,3,0.081,0.039,28.900,1.959,0.002,57.166,0.179
"(604, 602, '0')",60.888,0.000,0,55.600,4.963,0.000,0.481,30.543,1,2,0.082,3,0.081,0.039,28.900,1.959,0.002,57.166,0.198
"(626, 592, '0')",67.425,0.000,0,60.040,2.828,0.000,0.306,41.544,0,1,0.042,1,0.047,0.014,28.300,1.049,0.000,60.894,0.423
"(1198, 1619, '0')",66.034,0.000,0,61.179,2.660,0.000,0.464,23.611,0,7,0.040,0,0.041,0.019,45.000,1.172,0.000,60.894,0.000
"(631, 635, '0')",66.034,0.000,0,61.179,2.660,0.000,0.464,23.611,0,7,0.040,0,0.041,0.019,45.000,1.172,0.000,60.894,0.340
"(632, 1197, '0')",61.244,0.000,0,57.788,9.903,0.000,0.343,23.611,0,5,0.162,4,0.315,0.108,45.000,4.816,0.012,60.273,0.000
"(633, 637, '0')",66.305,0.000,0,61.237,2.961,0.000,0.269,24.444,1,1,0.045,2,0.045,0.012,41.300,1.352,0.000,62.137,0.175
"(634, 636, '0')",65.050,0.000,0,59.846,4.750,0.000,0.271,24.444,2,3,0.073,10,0.101,0.027,41.300,2.722,0.001,60.894,0.119
"(635, 633, '0')",66.305,0.000,0,61.237,2.961,0.000,0.269,24.444,1,1,0.045,2,0.045,0.012,41.300,1.352,0.000,62.137,0.118
"(636, 632, '0')",65.050,0.000,0,59.846,4.750,0.000,0.271,23.611,2,3,0.073,10,0.101,0.027,45.000,2.722,0.001,60.894,0.340
