link_type,alpha,beta,tf,k,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,id,rhoj,lane,ff_speed,length,inrix_id.1,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix,free_flow_speed,tt_sd_adj,speed_sd_length,speed_reliability,tt_avg_adj,median_inc_length,no_incidents,incident,no_bus_stops,bus_stop,no_intersections,intersection,low_inc,high_inc,reliable_tt,unreliable_tt,reliable_speed,unreliable_speed
LWRLK,0.150,4.000,0.180,1800.000,0,,1800.000,0.180,40,441679086.000,[],2006,200.000,3,40,0.120,441679086.000,0.359,0.367,0.334,0.094,36.661,0.238,0.245,0.250,0.000,0.028,0.000,0.245,0.000,0.559,0.612,0.025,0.000,0.222,0.196,0.612,0.069,0.054,0.757,0.005,0.051,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.239,1800.000,0,,1800.000,0.239,40,441679085.000,[],2087,200.000,4,40,0.159,441679085.000,0.339,0.385,0.317,0.202,30.447,0.206,0.224,0.211,0.000,0.056,0.003,0.224,0.000,0.559,0.612,0.025,0.250,0.111,0.314,0.506,0.100,0.062,0.684,0.007,0.068,0,1,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.131,1800.000,0,,1800.000,0.131,40,449892015.000,[],3012,200.000,5,40,0.087,449892015.000,0.329,0.376,0.305,0.472,34.797,0.249,0.281,0.204,0.000,0.157,0.024,0.281,0.000,0.559,0.612,0.025,0.000,0.111,0.151,0.576,0.060,0.041,0.674,0.004,0.037,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.596,1800.000,0,,1800.000,0.596,40,449892015.000,[],36,200.000,3,40,0.397,449892015.000,0.329,0.376,0.305,0.472,34.797,0.249,0.281,0.204,0.000,0.157,0.024,0.281,0.000,0.559,0.612,0.000,0.500,0.222,0.685,0.580,0.274,0.187,0.674,0.017,0.169,1,0,0,1,0,1,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],535,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.224,1800.000,0,,1800.000,0.224,40,441679107.000,[],37,200.000,2,40,0.149,441679107.000,0.360,0.394,0.330,0.152,31.069,0.187,0.195,0.238,0.000,0.034,0.000,0.195,0.000,0.580,0.518,0.000,0.250,0.000,0.288,0.517,0.080,0.053,0.695,0.006,0.066,1,0,0,1,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.205,1800.000,0,,1800.000,0.205,25,441679109.000,[],2895,200.000,1,25,0.085,441679109.000,0.370,0.422,0.351,0.185,32.311,0.177,0.174,0.277,0.000,0.041,0.003,0.174,0.000,0.580,0.518,0.000,0.000,0.000,0.159,0.535,0.039,0.028,0.692,0.003,0.037,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],4289,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.209,1800.000,0,,1800.000,0.209,40,1626728177.000,[],39,200.000,3,40,0.140,1626728177.000,0.323,0.367,0.283,0.308,27.962,0.177,0.215,0.081,0.000,0.079,0.005,0.215,0.000,0.319,0.439,0.025,0.000,0.111,0.300,0.467,0.092,0.047,0.641,0.006,0.034,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.216,1800.000,0,,1800.000,0.216,40,1626698650.000,[],1290,200.000,2,40,0.144,1626698650.000,0.232,0.294,0.215,0.451,22.369,0.163,0.261,0.139,0.000,0.129,0.016,0.261,0.000,0.319,0.439,0.000,0.000,0.222,0.386,0.373,0.144,0.044,0.608,0.009,0.035,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.268,1800.000,0,,1800.000,0.268,40,441679103.000,[],40,200.000,2,40,0.179,441679103.000,0.354,0.394,0.337,0.425,30.447,0.229,0.234,0.294,0.000,0.123,0.016,0.234,0.000,0.580,0.518,0.000,0.000,0.000,0.353,0.507,0.118,0.078,0.710,0.007,0.079,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.223,1800.000,0,,1800.000,0.223,40,441679106.000,[],42,200.000,2,40,0.149,441679106.000,0.232,0.294,0.215,0.265,22.369,0.163,0.261,0.139,0.000,0.077,0.005,0.261,0.000,0.580,0.518,0.000,0.000,0.000,0.399,0.373,0.149,0.046,0.608,0.009,0.066,1,0,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.438,1800.000,0,,1800.000,0.438,40,1626687882.000,[],1954,200.000,2,40,0.292,1626687882.000,0.399,0.440,0.358,0.560,34.175,0.184,0.176,0.187,0.000,0.115,0.013,0.176,0.000,0.580,0.518,0.000,0.000,0.556,0.512,0.570,0.128,0.101,0.677,0.010,0.129,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.206,1800.000,0,,1800.000,0.206,40,1626631223.000,[],38,180.000,2,40,0.137,1626631223.000,0.560,0.587,0.582,0.234,42.875,0.128,0.076,0.109,0.000,0.025,0.000,0.076,0.000,0.575,0.521,0.000,0.000,0.000,0.192,0.714,0.021,0.033,0.824,0.004,0.060,1,0,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.118,1800.000,0,,1800.000,0.118,40,400072808.000,[],1646,200.000,5,40,0.078,400072808.000,0.458,0.486,0.468,0.133,37.904,0.191,0.140,0.224,0.000,0.026,0.000,0.140,0.000,0.575,0.521,0.000,0.000,0.111,0.124,0.629,0.025,0.028,0.800,0.002,0.034,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.183,1800.000,0,,1800.000,0.183,45,441679177.000,[],1619,200.000,5,45,0.137,441679177.000,0.377,0.459,0.363,0.381,30.447,0.161,0.153,0.132,0.000,0.079,0.005,0.153,0.000,0.575,0.521,0.000,0.000,0.111,0.270,0.507,0.059,0.042,0.658,0.005,0.060,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.134,1800.000,0,,1800.000,0.134,40,449897473.000,[],1649,200.000,5,40,0.089,449897473.000,0.395,0.440,0.375,0.454,37.282,0.284,0.259,0.150,0.000,0.144,0.021,0.259,0.000,0.575,0.521,0.025,0.000,0.111,0.143,0.622,0.053,0.048,0.709,0.003,0.039,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.163,1800.000,0,,1800.000,0.163,50,441450989.000,[],1653,200.000,6,50,0.136,441450989.000,0.422,0.550,0.426,0.624,34.797,0.143,0.115,0.198,0.000,0.092,0.008,0.115,0.000,0.575,0.521,0.000,0.000,0.111,0.234,0.581,0.039,0.037,0.643,0.005,0.059,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.206,1800.000,0,,1800.000,0.206,40,400072808.000,[],41,180.000,2,40,0.137,400072808.000,0.458,0.486,0.468,0.133,37.904,0.191,0.140,0.224,0.000,0.026,0.000,0.140,0.000,0.575,0.521,0.000,0.000,0.000,0.217,0.631,0.043,0.049,0.800,0.004,0.060,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.118,1800.000,0,,1800.000,0.118,40,400072807.000,[],1625,200.000,2,40,0.078,400072807.000,0.395,0.440,0.375,0.085,37.282,0.284,0.259,0.150,0.000,0.029,0.000,0.259,0.000,0.575,0.521,0.000,0.000,0.111,0.126,0.619,0.047,0.042,0.709,0.003,0.034,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.200,1800.000,1,2086.000,1800.000,0.200,50,,"[601217, 601219]",43,180.000,1,50,0.167,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.471,0.000,0.000,0.000,0.200,0.835,0.000,0.000,0.000,0.095,0.103,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.068,1800.000,0,,1800.000,0.068,40,429471495.000,[],44,200.000,3,40,0.045,429471495.000,0.426,0.468,0.397,0.068,37.282,0.193,0.167,0.409,0.000,0.018,0.000,0.167,0.000,0.393,0.502,0.075,0.000,0.111,0.072,0.625,0.017,0.016,0.706,0.002,0.013,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.068,1800.000,0,,1800.000,0.068,40,429471496.000,[],90,200.000,3,40,0.045,429471496.000,0.281,0.431,0.312,0.137,27.962,0.268,0.295,0.612,0.000,0.059,0.003,0.295,0.000,0.267,0.405,0.025,0.000,0.222,0.097,0.464,0.041,0.023,0.601,0.002,0.009,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.053,1800.000,0,,1800.000,0.053,40,1626648707.000,[],45,200.000,3,40,0.036,1626648707.000,0.251,0.394,0.294,0.259,26.098,0.235,0.275,0.296,0.000,0.128,0.016,0.275,0.000,0.393,0.502,0.450,0.000,0.778,0.082,0.439,0.032,0.016,0.619,0.002,0.011,0,1,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.305,1800.000,0,,1800.000,0.305,50,1626644298.000,[],46,180.000,1,50,0.254,1626644298.000,0.438,0.440,0.337,0.339,44.739,0.329,0.336,0.699,0.000,0.133,0.019,0.336,0.000,0.214,0.697,0.200,0.000,0.000,0.341,0.745,0.163,0.158,0.635,0.008,0.041,0,1,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.320,2400.000,0,,2400.000,0.320,65,1626686788.000,[],373,200.000,3,65,0.347,1626686788.000,0.939,0.963,0.929,0.142,68.972,0.133,0.050,0.281,0.000,0.011,0.000,0.050,0.000,0.214,0.697,0.175,0.000,0.000,0.302,1.149,0.021,0.087,0.802,0.005,0.056,0,1,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.253,1800.000,0,,1800.000,0.253,45,,[],47,180.000,1,45,0.190,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.697,0.000,0.000,0.000,0.253,0.751,0.000,0.000,0.000,0.120,0.031,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.173,2400.000,1,4675.000,2400.000,0.173,60,1626616333.000,[601411],48,200.000,3,60,0.173,1626616333.000,0.954,0.945,0.935,0.190,70.215,0.107,0.039,0.230,0.000,0.008,0.000,0.039,0.000,0.343,0.453,0.000,0.000,0.000,0.148,1.169,0.008,0.035,0.822,0.003,0.045,1,0,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.135,1800.000,0,,1800.000,0.135,45,,[],337,200.000,1,45,0.101,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.000,0.135,0.748,0.000,0.000,0.000,0.064,0.016,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.397,1800.000,1,1247.000,1800.000,0.397,45,170160930.000,"[601218, 602218]",49,180.000,1,45,0.298,170160930.000,0.710,0.706,0.689,0.199,56.545,0.374,0.187,0.207,0.000,0.054,0.003,0.187,0.000,0.319,0.439,0.000,0.000,0.111,0.316,0.943,0.084,0.211,0.811,0.006,0.072,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.146,1800.000,0,,1800.000,0.146,25,,[],50,180.000,1,25,0.061,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.338,0.435,0.000,0.000,0.111,0.146,0.418,0.000,0.000,0.000,0.069,0.016,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.227,1800.000,0,,1800.000,0.227,25,449891953.000,[],2801,200.000,1,25,0.095,449891953.000,0.243,0.376,0.274,0.997,21.748,0.150,0.188,0.225,0.000,0.272,0.072,0.188,0.000,0.338,0.435,0.000,0.000,0.111,0.261,0.364,0.070,0.027,0.606,0.006,0.024,1,0,1,0,0,1,0,1,0,1,1,0
LWRLK,0.150,4.000,0.128,1800.000,0,,1800.000,0.128,45,1626721540.000,[],2808,200.000,3,45,0.096,1626721540.000,0.261,0.413,0.280,0.909,23.612,0.134,0.165,0.175,0.000,0.209,0.043,0.165,0.000,0.338,0.435,0.000,0.000,0.111,0.245,0.392,0.058,0.024,0.563,0.005,0.025,1,0,1,0,0,1,0,1,0,1,1,0
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],143,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.240,1800.000,0,,1800.000,0.240,40,,[],52,180.000,2,40,0.160,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.319,0.439,0.000,0.000,0.000,0.240,0.667,0.000,0.000,0.000,0.114,0.039,1,0,1,0,1,0,0,1,0,1,0,1
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],53,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.238,2400.000,0,,2400.000,0.238,65,1626686518.000,[],54,200.000,4,65,0.258,1626686518.000,0.954,0.927,0.936,0.154,70.836,0.145,0.053,0.359,0.000,0.010,0.000,0.053,0.000,0.235,0.392,0.025,0.000,0.000,0.219,1.178,0.017,0.071,0.840,0.004,0.046,0,1,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.240,1800.000,0,,1800.000,0.240,45,1626615706.000,[],55,200.000,3,45,0.180,1626615706.000,0.306,0.431,0.368,0.203,27.962,0.187,0.176,0.129,0.000,0.054,0.003,0.176,0.000,0.575,0.521,0.000,0.000,0.556,0.386,0.466,0.097,0.064,0.710,0.008,0.079,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.169,1800.000,0,,1800.000,0.169,45,429471467.000,[],58,200.000,3,45,0.127,429471467.000,0.377,0.459,0.363,0.028,30.447,0.161,0.153,0.132,0.000,0.018,0.000,0.153,0.000,0.575,0.521,0.000,0.000,0.222,0.250,0.508,0.054,0.039,0.658,0.005,0.055,1,0,1,0,0,1,0,1,0,1,1,0
DMDLK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],56,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.159,1800.000,0,,1800.000,0.159,40,,[],57,180.000,1,40,0.106,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.405,0.000,0.000,0.000,0.159,0.667,0.000,0.000,0.000,0.075,0.021,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.175,1800.000,1,1462.500,1800.000,0.175,50,1626691238.000,"[601417, 602417]",59,180.000,1,50,0.145,1626691238.000,0.509,0.468,0.502,0.242,42.875,0.286,0.195,0.428,0.000,0.061,0.003,0.195,0.000,0.319,0.439,0.000,0.000,0.000,0.204,0.711,0.057,0.078,0.892,0.004,0.035,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.073,1800.000,0,,1800.000,0.073,45,400074037.000,[],60,180.000,1,45,0.055,400074037.000,0.252,0.385,0.229,0.098,31.069,0.509,0.766,0.754,0.000,0.074,0.005,0.766,0.000,0.179,0.444,0.075,0.000,0.000,0.105,0.524,0.115,0.053,0.493,0.003,0.007,0,1,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.236,2400.000,0,,2400.000,0.236,65,400421597.000,[],78,200.000,3,65,0.256,400421597.000,0.962,0.945,0.939,0.058,70.836,0.115,0.043,0.275,0.000,0.010,0.000,0.043,0.000,0.179,0.444,0.000,0.000,0.000,0.217,1.180,0.013,0.056,0.826,0.004,0.035,1,0,1,0,1,0,1,0,0,1,1,0
LWRLK,0.150,4.000,0.310,1800.000,0,,1800.000,0.310,45,1626744834.000,[],61,180.000,2,45,0.232,1626744834.000,0.734,0.725,0.691,0.147,60.273,0.346,0.172,0.662,0.000,0.036,0.000,0.172,0.000,0.267,0.405,0.025,0.000,0.000,0.231,1.004,0.057,0.152,0.792,0.005,0.047,0,1,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.215,1800.000,0,,1800.000,0.215,45,1626661395.000,[],62,180.000,2,45,0.161,1626661395.000,0.583,0.606,0.534,0.315,53.438,0.359,0.231,0.899,0.000,0.088,0.008,0.231,0.000,0.267,0.405,0.000,0.000,0.000,0.181,0.890,0.060,0.109,0.733,0.004,0.033,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.128,1800.000,0,,1800.000,0.128,40,1626738113.000,[],63,200.000,3,40,0.085,1626738113.000,0.280,0.358,0.263,0.353,26.719,0.201,0.263,0.225,0.000,0.108,0.011,0.263,0.000,0.150,0.371,0.000,0.000,0.333,0.191,0.445,0.072,0.032,0.610,0.004,0.010,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.071,1800.000,0,,1800.000,0.071,35,,[],1071,200.000,2,35,0.042,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.595,0.000,0.000,0.000,0.071,0.592,0.000,0.000,0.000,0.034,0.007,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.192,1800.000,0,,1800.000,0.192,40,1626645082.000,[],1553,200.000,3,40,0.128,1626645082.000,0.282,0.321,0.256,0.344,25.476,0.176,0.236,0.266,0.000,0.097,0.008,0.236,0.000,0.211,0.595,0.000,0.000,0.000,0.302,0.424,0.102,0.043,0.662,0.006,0.020,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.160,1800.000,0,,1800.000,0.160,40,429471483.000,[],64,200.000,3,40,0.106,429471483.000,0.281,0.339,0.262,0.261,26.719,0.212,0.279,0.254,0.000,0.092,0.008,0.279,0.000,0.394,0.448,0.050,0.250,0.333,0.239,0.444,0.095,0.042,0.641,0.005,0.032,0,1,0,1,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.111,1800.000,0,,1800.000,0.111,40,1626690284.000,[],554,200.000,3,40,0.074,1626690284.000,0.285,0.339,0.270,0.542,25.476,0.141,0.179,0.209,0.000,0.118,0.013,0.179,0.000,0.136,0.709,0.000,0.000,0.111,0.174,0.425,0.045,0.020,0.662,0.004,0.008,1,0,1,0,0,1,1,0,0,1,1,0
LWRLK,0.150,4.000,0.112,1800.000,0,,1800.000,0.112,35,1626763468.000,[],1207,200.000,3,35,0.065,1626763468.000,0.601,0.532,0.384,0.127,61.516,0.708,0.634,0.859,0.000,0.077,0.005,0.634,0.000,0.360,0.509,0.000,0.000,0.111,0.064,1.016,0.058,0.087,0.600,0.002,0.018,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.188,1800.000,0,,1800.000,0.188,50,,[],65,180.000,1,50,0.157,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.405,0.000,0.000,0.000,0.188,0.835,0.000,0.000,0.000,0.089,0.032,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.250,1800.000,0,,1800.000,0.250,40,400073693.000,[],66,200.000,2,40,0.167,400073693.000,0.282,0.321,0.256,0.014,25.476,0.176,0.236,0.266,0.000,0.000,0.000,0.236,0.000,0.343,0.453,0.000,0.000,0.556,0.393,0.425,0.132,0.056,0.662,0.008,0.044,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.192,1800.000,0,,1800.000,0.192,40,1626738113.000,[],68,200.000,2,40,0.128,1626738113.000,0.280,0.358,0.263,0.353,26.719,0.201,0.263,0.225,0.000,0.108,0.011,0.263,0.000,0.211,0.595,0.000,0.000,0.000,0.288,0.444,0.108,0.049,0.610,0.007,0.020,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.223,1800.000,0,,1800.000,0.223,40,1626645082.000,[],74,200.000,3,40,0.149,1626645082.000,0.282,0.321,0.256,0.344,25.476,0.176,0.236,0.266,0.000,0.097,0.008,0.236,0.000,0.211,0.595,0.000,0.000,0.111,0.350,0.426,0.118,0.050,0.662,0.008,0.024,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.264,1800.000,1,2052.000,1800.000,0.264,35,1626707326.000,"[601213, 602213]",69,200.000,1,35,0.154,1626707326.000,0.495,0.587,0.421,0.364,53.438,0.616,0.503,0.831,0.000,0.172,0.029,0.503,0.000,0.150,0.371,0.000,0.000,0.111,0.173,0.890,0.124,0.179,0.596,0.004,0.018,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.170,1800.000,0,,1800.000,0.170,50,,[],67,180.000,1,50,0.142,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.393,0.502,0.000,0.000,0.111,0.170,0.835,0.000,0.000,0.000,0.080,0.042,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.377,1800.000,0,,1800.000,0.377,45,,[],70,180.000,2,45,0.283,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.393,0.502,0.000,0.000,0.000,0.377,0.751,0.000,0.000,0.000,0.178,0.084,1,0,1,0,1,0,0,1,0,1,0,1
PQULK,0.150,4.000,0.000,4990000128.000,0,,inf,0.000,99999,,[],71,99999.000,1,99999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0
LWRLK,0.150,4.000,0.486,1800.000,0,,1800.000,0.486,40,449891975.000,[],1081,200.000,2,40,0.324,449891975.000,0.411,0.477,0.374,0.735,36.040,0.230,0.211,0.541,0.000,0.187,0.035,0.211,0.000,0.206,0.323,0.000,0.000,0.000,0.540,0.600,0.163,0.141,0.652,0.011,0.051,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.617,1800.000,0,,1800.000,0.617,40,,[],72,200.000,2,40,0.411,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.685,0.000,0.000,0.000,0.617,0.666,0.000,0.000,0.000,0.292,0.046,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.521,1800.000,0,,1800.000,0.521,40,1626659782.000,[],75,200.000,2,40,0.347,1626659782.000,0.346,0.404,0.318,0.882,31.690,0.192,0.208,0.182,0.000,0.206,0.043,0.208,0.000,0.206,0.323,0.000,0.000,0.000,0.657,0.528,0.195,0.126,0.655,0.014,0.054,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.186,1800.000,0,,1800.000,0.186,40,449891975.000,[],77,200.000,2,40,0.124,449891975.000,0.411,0.477,0.374,0.735,36.040,0.230,0.211,0.541,0.000,0.187,0.035,0.211,0.000,0.206,0.323,0.000,0.000,0.111,0.207,0.599,0.062,0.054,0.652,0.004,0.019,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.486,1800.000,0,,1800.000,0.486,40,449891993.000,[],2418,200.000,2,40,0.324,449891993.000,0.404,0.450,0.377,0.746,36.040,0.210,0.192,0.319,0.000,0.169,0.029,0.192,0.000,0.206,0.323,0.000,0.000,0.000,0.540,0.600,0.148,0.129,0.698,0.011,0.051,1,0,1,0,1,0,1,0,0,1,0,1
LWRLK,0.150,4.000,0.369,1800.000,0,,1800.000,0.369,35,,[],73,180.000,1,35,0.215,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.405,0.000,0.000,0.000,0.369,0.583,0.000,0.000,0.000,0.175,0.044,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.030,1800.000,0,,1800.000,0.030,40,,[],76,180.000,1,40,0.020,,0.385,0.000,0.000,0.000,0.000,0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.393,0.502,0.000,0.000,0.000,0.030,0.667,0.000,0.000,0.000,0.014,0.006,1,0,1,0,1,0,0,1,0,1,0,1
LWRLK,0.150,4.000,0.122,1800.000,1,2138.500,1800.000,0.122,50,1626664336.000,"[601414, 602414]",79,180.000,1,50,0.102,1626664336.000,0.268,0.266,0.231,0.367,31.690,0.296,0.442,0.352,0.000,0.165,0.027,0.442,0.000,0.360,0.509,0.000,0.000,0.111,0.193,0.528,0.122,0.057,0.721,0.005,0.028,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.168,1800.000,0,,1800.000,0.168,50,1626717233.000,[],80,180.000,1,50,0.140,1626717233.000,0.691,0.798,0.690,0.213,56.545,0.324,0.162,0.545,0.000,0.047,0.003,0.162,0.000,0.179,0.444,0.000,0.000,0.111,0.149,0.940,0.034,0.086,0.719,0.003,0.019,1,0,1,0,0,1,1,0,0,1,0,1
LWRLK,0.150,4.000,0.172,2000.000,0,,2000.000,0.172,50,429471501.000,[],81,180.000,1,50,0.143,429471501.000,0.350,0.486,0.385,0.187,34.175,0.331,0.297,0.328,0.000,0.085,0.008,0.297,0.000,0.214,0.697,0.000,0.000,0.111,0.251,0.570,0.106,0.090,0.658,0.006,0.023,1,0,1,0,0,1,0,1,0,1,0,1
LWRLK,0.150,4.000,0.131,2400.000,0,,2400.000,0.131,65,1626686788.000,[],683,200.000,3,65,0.142,1626686788.000,0.939,0.963,0.929,0.142,68.972,0.133,0.050,0.281,0.000,0.011,0.000,0.050,0.000,0.214,0.697,0.075,0.000,0.000,0.124,1.145,0.009,0.036,0.802,0.002,0.023,0,1,1,0,1,0,0,1,0,1,1,0
LWRLK,0.150,4.000,0.130,1800.000,0,,1800.000,0.130,50,429471499.000,[],270,200.000,3,50,0.109,429471499.000,0.469,0.486,0.414,0.049,39.146,0.201,0.167,0.240,0.000,0.007,0.000,0.167,0.000,0.214,0.697,0.000,0.000,0.333,0.167,0.653,0.040,0.041,0.707,0.003,0.018,1,0,1,0,0,1,0,1,0,1,0,1
