link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_id,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,pems_ids,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,tt_sd_adj,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix
"(722, 718, '0')",0,,1800.000,0.122,40,1626733785.000,[],LWRLK,1666,200.000,3,40,0.081,0.150,4.000,0.122,1800.000,[],1626733785.000,31.535,34.797,30.758,0.029,33.554,1.657,0.053,2.507,0.000,0.003,0.000,0.099,0,0.000,66.653,34.400,1.000,0.000,1.000,0.145
"(720, 822, '0')",0,,1800.000,0.593,50,449897474.000,[],LWRLK,1663,200.000,3,50,0.495,0.150,4.000,0.593,1800.000,[],449897474.000,37.438,40.389,33.917,0.661,39.768,1.570,0.042,0.619,0.000,0.025,0.001,0.038,0,0.000,66.653,34.400,0.000,0.000,0.000,0.746
"(722, 820, '0')",0,,1800.000,0.855,40,1626760080.000,[],LWRLK,1667,200.000,2,40,0.570,0.150,4.000,0.855,1800.000,[],1626760080.000,33.658,37.904,35.729,0.875,36.661,1.754,0.052,1.826,0.000,0.048,0.002,0.055,0,0.000,36.226,31.429,0.000,0.000,2.000,0.933
"(315, 820, '0')",0,,inf,0.000,99999,,[],PQULK,1668,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(317, 821, '0')",0,,inf,0.000,99999,,[],PQULK,1670,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(728, 311, '0')",0,,inf,0.000,99999,,[],PQULK,1675,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(733, 734, '0')",0,,1800.000,0.184,45,441461377.000,[],LWRLK,1685,200.000,2,45,0.138,0.150,4.000,0.184,1800.000,[],441461377.000,19.884,26.098,18.123,0.387,21.748,1.325,0.067,0.359,0.000,0.028,0.001,0.072,0,0.000,39.191,28.700,0.000,0.000,2.000,0.380
"(734, 735, '0')",0,,1800.000,0.152,45,441461377.000,[],LWRLK,1686,200.000,5,45,0.114,0.150,4.000,0.152,1800.000,[],441461377.000,19.884,26.098,18.123,0.387,21.748,1.325,0.067,0.359,0.000,0.028,0.001,0.072,0,0.000,39.191,28.700,0.000,0.000,1.000,0.314
"(740, 735, '0')",0,,1800.000,0.178,45,449891963.000,[],LWRLK,1704,200.000,5,45,0.133,0.150,4.000,0.178,1800.000,[],449891963.000,21.541,27.962,19.625,0.587,30.447,3.852,0.179,1.726,0.000,0.095,0.009,0.161,0,0.000,39.191,28.700,0.000,0.000,1.000,0.263
"(746, 735, '0')",0,,1800.000,0.171,45,441679170.000,[],LWRLK,1717,200.000,5,45,0.128,0.150,4.000,0.171,1800.000,[],441679170.000,21.230,24.855,18.745,0.697,25.476,2.198,0.104,0.640,0.000,0.071,0.005,0.102,0,0.000,41.681,36.900,0.000,1.000,1.000,0.302
"(748, 735, '0')",0,,1800.000,0.158,45,1626627495.000,[],LWRLK,1725,200.000,5,45,0.119,0.150,4.000,0.158,1800.000,[],1626627495.000,25.890,34.175,28.117,1.150,27.962,1.134,0.044,1.931,0.000,0.052,0.003,0.045,0,0.000,74.402,34.700,0.000,1.000,1.000,0.255
"(735, 740, '0')",0,,1800.000,0.179,45,449897464.000,[],LWRLK,1689,200.000,2,45,0.134,0.150,4.000,0.179,1800.000,[],449897464.000,21.644,27.962,21.748,0.577,24.233,1.926,0.089,0.649,0.000,0.054,0.003,0.094,0,0.000,39.191,28.700,0.000,0.000,1.000,0.333
"(742, 740, '0')",0,,1800.000,0.145,45,449891963.000,[],LWRLK,1708,200.000,2,45,0.109,0.150,4.000,0.145,1800.000,[],449891963.000,21.541,27.962,19.625,0.587,30.447,3.852,0.179,1.726,0.000,0.095,0.009,0.161,0,0.000,39.191,28.700,0.000,0.000,1.000,0.214
"(735, 745, '0')",0,,1800.000,0.387,45,441679171.000,[],LWRLK,1690,200.000,2,45,0.290,0.150,4.000,0.387,1800.000,[],441679171.000,19.884,26.098,18.123,0.743,21.748,1.325,0.067,0.359,0.000,0.053,0.003,0.071,0,0.000,39.191,28.700,0.000,1.000,1.000,0.800
"(735, 748, '0')",0,,1800.000,0.158,45,1626684767.000,[],LWRLK,1692,200.000,2,45,0.119,0.150,4.000,0.158,1800.000,[],1626684767.000,26.771,34.797,30.033,1.119,31.069,2.847,0.106,0.667,0.000,0.122,0.015,0.109,0,0.000,74.402,34.700,0.000,1.000,1.000,0.229
"(819, 748, '0')",0,,1800.000,0.441,45,1626627495.000,[],LWRLK,1883,200.000,2,45,0.330,0.150,4.000,0.441,1800.000,[],1626627495.000,25.890,34.175,28.117,1.150,27.962,1.134,0.044,1.931,0.000,0.052,0.003,0.045,0,0.000,74.402,34.700,0.000,2.000,5.000,0.709
"(735, 739, '0')",0,,1800.000,0.165,45,441679172.000,[],LWRLK,1693,200.000,2,45,0.124,0.150,4.000,0.165,1800.000,[],441679172.000,19.573,21.748,16.932,0.292,23.612,2.287,0.117,0.707,0.000,0.036,0.001,0.122,0,0.000,74.402,34.700,0.000,0.000,1.000,0.315
"(739, 972, '0')",0,,1800.000,0.179,45,441679173.000,[],LWRLK,1699,200.000,2,45,0.135,0.150,4.000,0.179,1800.000,[],441679173.000,16.570,21.748,13.877,0.224,20.505,2.158,0.130,1.071,0.000,0.027,0.001,0.121,0,0.000,74.402,34.700,0.000,0.000,1.000,0.394
"(971, 972, '0')",0,,1800.000,0.119,15,170663431.000,[],LWRLK,2236,200.000,1,15,0.030,0.150,4.000,0.119,1800.000,[],170663431.000,32.570,31.069,27.599,0.321,36.661,2.008,0.062,1.107,0.000,0.020,0.000,0.063,0,0.000,74.402,34.700,0.000,0.000,0.000,0.049
"(739, 969, '0')",0,,1800.000,0.289,45,170576493.000,[],LWRLK,1701,200.000,1,45,0.217,0.150,4.000,0.289,1800.000,[],170576493.000,31.379,29.826,27.962,0.408,33.554,1.284,0.041,1.451,0.000,0.017,0.000,0.043,0,0.000,74.402,34.700,0.000,0.000,1.000,0.388
"(973, 969, '0')",0,,1800.000,0.320,45,170663431.000,[],LWRLK,2241,200.000,1,45,0.240,0.150,4.000,0.320,1800.000,[],170663431.000,32.570,31.069,27.599,0.321,36.661,2.008,0.062,1.107,0.000,0.020,0.000,0.063,0,0.000,74.402,34.700,0.000,0.000,1.000,0.393
"(740, 741, '0')",0,,1800.000,0.104,45,449897464.000,[],LWRLK,1702,200.000,2,45,0.078,0.150,4.000,0.104,1800.000,[],449897464.000,21.644,27.962,21.748,0.577,24.233,1.926,0.089,0.649,0.000,0.054,0.003,0.094,0,0.000,39.191,28.700,0.000,0.000,0.000,0.193
"(741, 743, '0')",0,,1800.000,0.165,45,449897464.000,[],LWRLK,1705,200.000,4,45,0.124,0.150,4.000,0.165,1800.000,[],449897464.000,21.644,27.962,21.748,0.577,24.233,1.926,0.089,0.649,0.000,0.054,0.003,0.094,0,0.000,66.653,34.400,3.000,0.000,3.000,0.306
"(744, 743, '0')",0,,1800.000,0.225,45,449891962.000,[],LWRLK,1714,200.000,2,45,0.169,0.150,4.000,0.225,1800.000,[],449891962.000,22.266,27.962,21.696,0.497,30.447,3.381,0.152,1.882,0.000,0.069,0.005,0.139,0,0.000,36.226,31.100,0.000,0.000,2.000,0.333
"(751, 743, '0')",0,,1800.000,0.145,25,,[],LWRLK,1729,200.000,2,25,0.061,0.150,4.000,0.145,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,39.191,28.700,0.000,0.000,1.000,0.145
"(743, 751, '0')",0,,1800.000,0.128,25,449891962.000,[],LWRLK,1710,200.000,2,25,0.053,0.150,4.000,0.128,1800.000,[],449891962.000,22.266,27.962,21.696,0.497,30.447,3.381,0.152,1.882,0.000,0.069,0.005,0.139,0,0.000,39.191,28.700,0.000,0.000,1.000,0.105
"(322, 751, '0')",0,,inf,0.000,99999,,[],PQULK,1728,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(743, 742, '0')",0,,1800.000,0.123,45,449891963.000,[],LWRLK,1711,200.000,2,45,0.093,0.150,4.000,0.123,1800.000,[],449891963.000,21.541,27.962,19.625,0.587,30.447,3.852,0.179,1.726,0.000,0.095,0.009,0.161,0,0.000,39.191,28.700,1.000,0.000,3.000,0.182
"(745, 747, '0')",0,,1800.000,0.152,45,441679171.000,[],LWRLK,1716,200.000,4,45,0.114,0.150,4.000,0.152,1800.000,[],441679171.000,19.884,26.098,18.123,0.743,21.748,1.325,0.067,0.359,0.000,0.053,0.003,0.071,0,0.000,39.191,28.700,0.000,1.000,1.000,0.315
"(753, 747, '0')",0,,1800.000,0.142,25,170116029.000,[],LWRLK,1732,200.000,2,25,0.059,0.150,4.000,0.142,1800.000,[],170116029.000,19.211,16.777,19.263,0.030,22.991,2.160,0.112,3.555,0.000,0.000,0.000,0.000,0,0.000,41.681,36.900,0.000,0.000,2.000,0.155
"(755, 747, '0')",0,,1800.000,0.230,25,169304490.000,[],LWRLK,1736,200.000,3,25,0.096,0.150,4.000,0.230,1800.000,[],169304490.000,18.589,18.020,17.139,0.927,21.127,1.413,0.076,1.600,0.000,0.064,0.004,0.069,0,0.000,39.191,28.700,0.000,2.000,1.000,0.272
"(757, 747, '0')",0,,1800.000,0.163,45,441679168.000,[],LWRLK,1739,200.000,5,45,0.122,0.150,4.000,0.163,1800.000,[],441679168.000,23.612,27.962,20.919,0.639,27.962,2.514,0.106,0.484,0.000,0.071,0.005,0.111,0,0.000,41.681,36.900,0.000,0.000,1.000,0.262
"(747, 755, '0')",0,,1800.000,0.230,25,170456983.000,[],LWRLK,1720,200.000,2,25,0.096,0.150,4.000,0.230,1800.000,[],170456983.000,19.211,16.777,19.263,0.889,22.991,2.160,0.112,3.555,0.000,0.100,0.010,0.112,0,0.000,39.191,28.700,0.000,2.000,1.000,0.250
"(775, 755, '0')",0,,1800.000,0.827,15,169304490.000,[],LWRLK,1792,200.000,2,15,0.207,0.150,4.000,0.827,1800.000,[],169304490.000,18.589,18.020,17.139,0.927,21.127,1.413,0.076,1.600,0.000,0.064,0.004,0.069,0,0.000,39.191,28.700,0.000,2.000,2.000,0.587
"(747, 756, '0')",0,,1800.000,0.377,45,441679169.000,[],LWRLK,1721,200.000,2,45,0.283,0.150,4.000,0.377,1800.000,[],441679169.000,19.884,26.098,18.123,0.758,21.748,1.325,0.067,0.359,0.000,0.053,0.003,0.071,0,0.000,39.191,28.700,0.000,0.000,1.000,0.781
"(747, 753, '0')",0,,1800.000,0.142,25,168932013.000,[],LWRLK,1723,200.000,2,25,0.059,0.150,4.000,0.142,1800.000,[],168932013.000,18.589,18.020,17.139,0.030,21.127,1.413,0.076,1.600,0.000,0.000,0.000,0.000,0,0.000,41.681,36.900,0.000,0.000,2.000,0.168
"(327, 753, '0')",0,,inf,0.000,99999,,[],PQULK,1734,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(747, 746, '0')",0,,1800.000,0.369,45,441679170.000,[],LWRLK,1724,200.000,2,45,0.277,0.150,4.000,0.369,1800.000,[],441679170.000,21.230,24.855,18.745,0.697,25.476,2.198,0.104,0.640,0.000,0.071,0.005,0.102,0,0.000,41.681,36.900,0.000,1.000,1.000,0.651
"(748, 819, '0')",0,,1800.000,0.441,45,1626684767.000,[],LWRLK,1726,200.000,2,45,0.330,0.150,4.000,0.441,1800.000,[],1626684767.000,26.771,34.797,30.033,1.119,31.069,2.847,0.106,0.667,0.000,0.122,0.015,0.109,0,0.000,74.402,34.700,0.000,2.000,5.000,0.638
"(321, 819, '0')",0,,inf,0.000,99999,,[],PQULK,1727,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(751, 1244, '0')",0,,inf,0.000,99999,,[],PQULK,4265,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(753, 1322, '0')",0,,inf,0.000,99999,,[],PQULK,4269,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(756, 758, '0')",0,,1800.000,0.156,45,441679169.000,[],LWRLK,1738,200.000,5,45,0.117,0.150,4.000,0.156,1800.000,[],441679169.000,19.884,26.098,18.123,0.758,21.748,1.325,0.067,0.359,0.000,0.053,0.003,0.071,0,0.000,39.191,28.700,1.000,1.000,1.000,0.322
"(759, 758, '0')",0,,1800.000,0.193,40,1626676843.000,[],LWRLK,1747,200.000,3,40,0.129,0.150,4.000,0.193,1800.000,[],1626676843.000,23.146,26.719,22.991,0.723,26.719,1.985,0.086,0.918,0.000,0.063,0.004,0.087,0,0.000,41.681,36.900,1.000,1.000,1.000,0.289
"(764, 758, '0')",0,,1800.000,0.158,45,441679123.000,[],LWRLK,1759,200.000,5,45,0.118,0.150,4.000,0.158,1800.000,[],441679123.000,23.612,27.962,20.919,0.480,27.962,2.514,0.106,0.484,0.000,0.053,0.003,0.111,0,0.000,41.681,36.900,1.000,0.000,1.000,0.254
"(768, 758, '0')",0,,1800.000,0.226,30,171102700.000,[],LWRLK,1768,200.000,3,30,0.113,0.150,4.000,0.226,1800.000,[],171102700.000,25.528,26.719,23.560,0.235,29.204,2.160,0.085,1.413,0.000,0.020,0.000,0.086,0,0.000,39.191,28.700,1.000,1.000,2.000,0.232
"(758, 757, '0')",0,,1800.000,0.370,45,441679168.000,[],LWRLK,1741,200.000,2,45,0.278,0.150,4.000,0.370,1800.000,[],441679168.000,23.612,27.962,20.919,0.639,27.962,2.514,0.106,0.484,0.000,0.071,0.005,0.111,0,0.000,41.681,36.900,1.000,1.000,1.000,0.596
"(758, 768, '0')",0,,1800.000,0.226,30,168944447.000,[],LWRLK,1743,200.000,2,30,0.113,0.150,4.000,0.226,1800.000,[],168944447.000,23.146,26.719,22.991,0.264,26.719,1.985,0.086,0.918,0.000,0.023,0.001,0.088,0,0.000,39.191,28.700,1.000,1.000,2.000,0.254
"(761, 768, '0')",0,,1800.000,0.079,30,171102700.000,[],LWRLK,1751,200.000,1,30,0.040,0.150,4.000,0.079,1800.000,[],171102700.000,25.528,26.719,23.560,0.235,29.204,2.160,0.085,1.413,0.000,0.020,0.000,0.086,0,0.000,39.191,28.700,0.000,1.000,2.000,0.081
"(758, 765, '0')",0,,1800.000,0.248,45,441679167.000,[],LWRLK,1744,200.000,2,45,0.186,0.150,4.000,0.248,1800.000,[],441679167.000,19.884,26.098,18.123,0.585,21.748,1.325,0.067,0.359,0.000,0.040,0.002,0.068,0,0.000,41.681,36.900,1.000,0.000,1.000,0.513
"(758, 759, '0')",0,,1800.000,0.193,40,1626676862.000,[],LWRLK,1746,200.000,2,40,0.129,0.150,4.000,0.193,1800.000,[],1626676862.000,28.065,26.719,26.512,0.597,31.690,2.700,0.096,1.823,0.000,0.060,0.004,0.100,0,0.000,41.681,36.900,1.000,1.000,1.000,0.244
"(329, 759, '0')",0,,inf,0.000,99999,,[],PQULK,1749,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(759, 1344, '0')",0,,inf,0.000,99999,,[],PQULK,4274,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(761, 1224, '0')",0,,1800.000,0.173,30,168944447.000,[],LWRLK,1750,200.000,2,30,0.087,0.150,4.000,0.173,1800.000,[],168944447.000,23.146,26.719,22.991,0.264,26.719,1.985,0.086,0.918,0.000,0.023,0.001,0.088,0,0.000,39.191,28.700,0.000,0.000,0.000,0.195
"(766, 1224, '0')",0,,1800.000,0.181,30,168574849.000,[],LWRLK,1764,200.000,2,30,0.090,0.150,4.000,0.181,1800.000,[],168574849.000,23.146,26.098,21.075,0.238,26.719,2.312,0.100,1.007,0.000,0.025,0.001,0.103,0,0.000,24.821,46.000,0.000,0.000,0.000,0.203
"(1226, 1224, '0')",0,,1800.000,0.056,25,169008357.000,[],LWRLK,2831,200.000,1,25,0.023,0.150,4.000,0.056,1800.000,[],169008357.000,23.146,26.098,21.075,0.236,26.719,2.312,0.100,1.007,0.000,0.024,0.001,0.100,0,0.000,39.191,28.700,0.000,0.000,0.000,0.052
"(762, 764, '0')",0,,1800.000,0.246,45,441679123.000,[],LWRLK,1752,200.000,2,45,0.185,0.150,4.000,0.246,1800.000,[],441679123.000,23.612,27.962,20.919,0.480,27.962,2.514,0.106,0.484,0.000,0.053,0.003,0.111,0,0.000,56.987,30.500,0.000,1.000,1.000,0.396
"(762, 993, '0')",0,,1800.000,0.081,25,170190636.000,[],LWRLK,1754,200.000,1,25,0.034,0.150,4.000,0.081,1800.000,[],170190636.000,17.036,21.127,17.088,0.037,21.748,3.666,0.215,4.437,0.000,0.010,0.000,0.082,0,0.000,24.821,46.000,0.000,0.000,1.000,0.093
"(802, 993, '0')",0,,1800.000,0.165,25,170410637.000,[],LWRLK,1847,200.000,1,25,0.069,0.150,4.000,0.165,1800.000,[],170410637.000,12.686,11.185,11.288,1.004,19.884,3.293,0.260,0.693,0.000,0.041,0.004,0.192,0,0.000,24.821,46.000,0.000,0.000,0.000,0.208
"(762, 805, '0')",0,,1800.000,0.116,45,441679122.000,[],LWRLK,1755,200.000,2,45,0.087,0.150,4.000,0.116,1800.000,[],441679122.000,19.884,26.098,18.123,0.480,21.748,1.325,0.067,0.359,0.000,0.035,0.001,0.073,0,0.000,56.987,30.500,0.000,0.000,1.000,0.240
"(762, 806, '0')",0,,1800.000,0.244,15,,[],LWRLK,1757,200.000,2,15,0.061,0.150,4.000,0.244,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,56.987,30.500,0.000,0.000,1.000,0.244
"(349, 806, '0')",0,,inf,0.000,99999,,[],PQULK,1758,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(765, 762, '0')",0,,1800.000,0.161,45,441679167.000,[],LWRLK,1762,200.000,4,45,0.120,0.150,4.000,0.161,1800.000,[],441679167.000,19.884,26.098,18.123,0.585,21.748,1.325,0.067,0.359,0.000,0.040,0.002,0.068,0,0.000,56.987,30.500,0.000,1.000,1.000,0.332
"(803, 762, '0')",0,,1800.000,0.172,45,441679121.000,[],LWRLK,1848,200.000,4,45,0.129,0.150,4.000,0.172,1800.000,[],441679121.000,23.612,27.962,20.919,0.572,27.962,2.514,0.106,0.484,0.000,0.065,0.004,0.113,0,0.000,56.987,30.500,0.000,0.000,1.000,0.277
"(806, 762, '0')",0,,1800.000,0.244,15,,[],LWRLK,1854,200.000,3,15,0.061,0.150,4.000,0.244,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,56.987,30.500,0.000,0.000,1.000,0.244
"(993, 762, '0')",0,,1800.000,0.081,25,170664630.000,[],LWRLK,2301,200.000,1,25,0.034,0.150,4.000,0.081,1800.000,[],170664630.000,12.686,11.185,11.288,0.050,19.884,3.293,0.260,0.693,0.000,0.012,0.000,0.241,0,0.000,24.821,46.000,0.000,0.000,1.000,0.102
"(766, 767, '0')",0,,1800.000,0.100,30,169896858.000,[],LWRLK,1763,200.000,2,30,0.050,0.150,4.000,0.100,1800.000,[],169896858.000,23.146,26.719,22.991,0.238,26.719,1.985,0.086,0.918,0.000,0.022,0.001,0.094,0,0.000,24.821,46.000,0.000,0.000,0.000,0.112
"(771, 767, '0')",0,,1800.000,0.297,30,400423437.000,[],LWRLK,1780,200.000,1,30,0.149,0.150,4.000,0.297,1800.000,[],400423437.000,23.146,26.098,21.075,0.108,26.719,2.312,0.100,1.007,0.000,0.010,0.000,0.095,0,0.000,24.821,46.000,0.000,1.000,3.000,0.334
"(767, 771, '0')",0,,1800.000,0.293,30,399693489.000,[],LWRLK,1765,200.000,2,30,0.146,0.150,4.000,0.293,1800.000,[],399693489.000,23.146,26.719,22.991,0.111,26.719,1.985,0.086,0.918,0.000,0.012,0.000,0.105,0,0.000,24.821,46.000,0.000,1.000,3.000,0.329
"(772, 771, '0')",0,,1800.000,0.336,30,170567528.000,[],LWRLK,1786,200.000,1,30,0.168,0.150,4.000,0.336,1800.000,[],170567528.000,23.146,26.098,21.075,0.252,26.719,2.312,0.100,1.007,0.000,0.026,0.001,0.101,0,0.000,24.821,46.000,0.000,0.000,4.000,0.377
"(767, 766, '0')",0,,1800.000,0.100,30,168574849.000,[],LWRLK,1766,200.000,1,30,0.050,0.150,4.000,0.100,1800.000,[],168574849.000,23.146,26.098,21.075,0.238,26.719,2.312,0.100,1.007,0.000,0.025,0.001,0.103,0,0.000,24.821,46.000,0.000,0.000,0.000,0.112
"(1224, 766, '0')",0,,1800.000,0.179,30,169896858.000,[],LWRLK,2827,200.000,2,30,0.090,0.150,4.000,0.179,1800.000,[],169896858.000,23.146,26.719,22.991,0.238,26.719,1.985,0.086,0.918,0.000,0.022,0.001,0.094,0,0.000,24.821,46.000,0.000,0.000,0.000,0.201
"(768, 761, '0')",0,,1800.000,0.079,30,168944447.000,[],LWRLK,1767,200.000,2,30,0.040,0.150,4.000,0.079,1800.000,[],168944447.000,23.146,26.719,22.991,0.264,26.719,1.985,0.086,0.918,0.000,0.023,0.001,0.088,0,0.000,39.191,28.700,0.000,1.000,2.000,0.089
"(1224, 761, '0')",0,,1800.000,0.172,30,171102700.000,[],LWRLK,2828,200.000,1,30,0.086,0.150,4.000,0.172,1800.000,[],171102700.000,25.528,26.719,23.560,0.235,29.204,2.160,0.085,1.413,0.000,0.020,0.000,0.086,0,0.000,39.191,28.700,0.000,0.000,0.000,0.177
"(769, 1214, '0')",0,,1800.000,0.178,45,449891953.000,[],LWRLK,1769,200.000,3,45,0.133,0.150,4.000,0.178,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.000,1.000,0.379
"(769, 1211, '0')",0,,1800.000,0.072,25,,[],LWRLK,1772,200.000,1,25,0.030,0.150,4.000,0.072,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,39.191,28.700,0.000,0.000,1.000,0.072
"(1213, 1211, '0')",0,,1800.000,0.107,15,,[],LWRLK,2798,200.000,1,15,0.027,0.150,4.000,0.107,1800.000,[],,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,39.191,28.700,0.000,0.000,0.000,0.107
"(770, 783, '0')",0,,1800.000,0.179,40,429471884.000,[],LWRLK,1774,200.000,2,40,0.119,0.150,4.000,0.179,1800.000,[],429471884.000,28.169,24.855,21.696,0.783,32.311,2.504,0.089,2.932,0.000,0.076,0.006,0.097,0,0.000,39.191,28.700,0.000,0.000,1.000,0.222
"(374, 783, '0')",0,,inf,0.000,99999,,[],PQULK,1806,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"(770, 773, '0')",0,,1800.000,0.342,45,449891956.000,[],LWRLK,1775,200.000,3,45,0.257,0.150,4.000,0.342,1800.000,[],449891956.000,18.900,27.962,20.143,0.766,21.748,1.227,0.065,0.771,0.000,0.045,0.002,0.059,0,0.000,39.191,28.700,0.000,2.000,2.000,0.708
"(770, 1221, '0')",0,,1800.000,0.158,45,449891953.000,[],LWRLK,1778,200.000,3,45,0.118,0.150,4.000,0.158,1800.000,[],449891953.000,16.984,25.476,18.330,0.432,21.127,2.300,0.135,1.414,0.000,0.041,0.004,0.134,0,0.000,39.191,28.700,0.000,0.191,1.000,0.336
"(771, 772, '0')",0,,1800.000,0.336,30,170007246.000,[],LWRLK,1779,200.000,3,30,0.168,0.150,4.000,0.336,1800.000,[],170007246.000,21.696,24.233,20.816,0.269,24.233,1.533,0.071,0.562,0.000,0.016,0.000,0.060,0,0.000,24.821,46.000,0.000,0.000,4.000,0.416
"(773, 772, '0')",0,,1800.000,0.170,45,449891956.000,[],LWRLK,1788,200.000,5,45,0.127,0.150,4.000,0.170,1800.000,[],449891956.000,18.900,27.962,20.143,0.766,21.748,1.227,0.065,0.771,0.000,0.045,0.002,0.059,0,0.000,24.821,46.000,0.000,1.000,2.000,0.351
"(789, 772, '0')",0,,1800.000,0.102,30,170327065.000,[],LWRLK,1820,200.000,3,30,0.051,0.150,4.000,0.102,1800.000,[],170327065.000,23.146,26.098,21.075,0.029,26.719,2.312,0.100,1.007,0.000,0.003,0.000,0.099,0,0.000,24.821,46.000,0.000,0.000,1.000,0.114
"(794, 772, '0')",0,,1800.000,0.055,45,449891952.000,[],LWRLK,1833,200.000,5,45,0.042,0.150,4.000,0.055,1800.000,[],449891952.000,18.123,26.098,16.207,0.790,21.748,2.015,0.111,0.493,0.000,0.086,0.007,0.109,0,0.000,24.821,46.000,0.000,0.000,1.000,0.115
"(772, 774, '0')",0,,1800.000,0.345,45,429471901.000,[],LWRLK,1781,200.000,3,45,0.259,0.150,4.000,0.345,1800.000,[],429471901.000,23.560,26.719,23.871,0.030,26.098,1.919,0.081,1.462,0.000,0.000,0.000,0.000,0,0.000,39.191,28.700,0.000,1.000,3.000,0.594
"(772, 789, '0')",0,,1800.000,0.102,30,168904572.000,[],LWRLK,1783,200.000,1,30,0.051,0.150,4.000,0.102,1800.000,[],168904572.000,20.505,21.748,18.848,0.030,22.991,1.633,0.080,0.930,0.000,0.000,0.000,0.000,0,0.000,24.821,46.000,0.000,0.000,1.000,0.133
"(376, 789, '0')",0,,inf,0.000,99999,,[],PQULK,1818,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
