link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,tf_inrix
"(1068, 1067, '0')",0,,1800.000,0.257,30,449873410,[],LWRLK,2463,200.000,1,30,0.128,0.150,4.000,0.257,1800.000,449873410.000,20.336,16.156,14.812,0.761,31.069,4.037,0.273,0.799,0.000,0.162,0.026,0.273,0.000,36.042,24.600,0,0,2,0.248
"(1066, 675, '0')",0,,1800.000,0.071,40,441663003,[],LWRLK,2457,200.000,2,40,0.047,0.150,4.000,0.071,1800.000,441663003.000,20.228,20.856,18.371,0.096,39.146,5.619,0.306,1.744,0.515,0.027,0.001,0.306,0.000,24.432,39.300,0,1,1,0.072
"(1440, 675, '0')",0,,1800.000,0.084,40,441663011,[],LWRLK,3299,200.000,2,40,0.056,0.150,4.000,0.084,1800.000,441663011.000,21.951,24.450,22.640,0.191,39.146,6.592,0.291,1.709,0.773,0.064,0.004,0.291,0.000,24.432,39.300,0,1,0,0.086
"(1066, 1104, '0')",0,,1800.000,0.108,40,449873417,[],LWRLK,2458,200.000,2,40,0.072,0.150,4.000,0.108,1800.000,449873417.000,27.678,25.827,24.065,0.563,39.768,5.207,0.216,2.411,0.515,0.141,0.020,0.216,0.000,37.414,23.400,0,1,1,0.108
"(1424, 1104, '0')",0,,1800.000,0.213,40,449873415,[],LWRLK,3267,200.000,2,40,0.142,0.150,4.000,0.213,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,37.414,23.400,0,0,1,0.250
"(1066, 1106, '0')",0,,1800.000,0.075,40,441663004,[],LWRLK,2459,200.000,2,40,0.050,0.150,4.000,0.075,1800.000,441663004.000,22.585,24.450,22.640,0.087,39.146,6.332,0.280,1.709,0.773,0.026,0.001,0.280,0.000,24.432,39.300,0,0,2,0.077
"(1438, 1106, '0')",0,,1800.000,0.035,40,441663003,[],LWRLK,3294,200.000,2,40,0.024,0.150,4.000,0.035,1800.000,441663003.000,20.228,20.856,18.371,0.096,39.146,5.619,0.306,1.744,0.515,0.027,0.001,0.306,0.000,14.243,24.900,0,0,1,0.036
"(1066, 1105, '0')",0,,1800.000,0.082,40,449873416,[],LWRLK,2460,200.000,2,40,0.055,0.150,4.000,0.082,1800.000,449873416.000,27.509,24.855,23.578,0.558,39.146,4.491,0.190,2.316,0.000,0.095,0.009,0.190,0.000,24.432,39.300,0,1,1,0.084
"(1107, 1105, '0')",0,,1800.000,0.220,40,449873417,[],LWRLK,2558,200.000,2,40,0.147,0.150,4.000,0.220,1800.000,449873417.000,27.678,25.827,24.065,0.563,39.768,5.207,0.216,2.411,0.515,0.141,0.020,0.216,0.000,24.432,39.300,0,1,2,0.222
"(1067, 1568, '0')",0,,inf,0.000,99999,,[],PQULK,4350,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1068, 1063, '0')",0,,1800.000,0.163,30,171326357,[],LWRLK,2464,200.000,2,30,0.082,0.150,4.000,0.163,1800.000,171326357.000,12.650,18.992,15.257,0.423,32.933,4.460,0.292,0.981,0.515,0.114,0.013,0.292,0.000,36.042,24.600,0,1,1,0.149
"(1073, 1063, '0')",0,,1800.000,0.128,30,1626757848,[],LWRLK,2475,200.000,3,30,0.064,0.150,4.000,0.128,1800.000,1626757848.000,11.266,16.156,14.812,0.468,22.991,3.235,0.218,0.799,0.000,0.124,0.015,0.218,0.000,36.042,24.600,0,0,0,0.168
"(1082, 1063, '0')",0,,1800.000,0.111,40,449873419,[],LWRLK,2499,200.000,5,40,0.074,0.150,4.000,0.111,1800.000,449873419.000,22.065,24.450,22.079,0.243,35.418,6.978,0.316,2.994,0.773,0.135,0.018,0.316,0.000,36.042,24.600,0,0,0,0.126
"(1069, 1427, '0')",0,,1800.000,0.066,40,449873418,[],LWRLK,2465,200.000,2,40,0.044,0.150,4.000,0.066,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,1,0.085
"(1071, 1427, '0')",0,,1800.000,0.044,35,449873415,[],LWRLK,2470,200.000,2,35,0.026,0.150,4.000,0.044,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,37.414,23.400,0,0,1,0.045
"(1428, 1427, '0')",0,,1800.000,0.102,25,449873418,[],LWRLK,3274,200.000,1,25,0.042,0.150,4.000,0.102,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,0,0.082
"(1069, 1426, '0')",0,,1800.000,0.142,40,449873415,[],LWRLK,2466,200.000,2,40,0.095,0.150,4.000,0.142,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,37.414,23.400,0,2,1,0.167
"(1424, 1426, '0')",0,,1800.000,0.142,40,449873418,[],LWRLK,3266,200.000,2,40,0.095,0.150,4.000,0.142,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,1,0.183
"(1070, 1074, '0')",0,,1800.000,0.098,40,449873418,[],LWRLK,2467,200.000,2,40,0.066,0.150,4.000,0.098,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,36.042,24.600,0,0,0,0.127
"(1072, 1074, '0')",0,,1800.000,0.095,40,449873415,[],LWRLK,2474,200.000,2,40,0.064,0.150,4.000,0.095,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,36.042,24.600,0,2,0,0.112
"(1070, 1071, '0')",0,,1800.000,0.162,40,449873415,[],LWRLK,2468,200.000,2,40,0.108,0.150,4.000,0.162,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,37.414,23.400,0,0,1,0.189
"(1427, 1071, '0')",0,,1800.000,0.039,40,449873418,[],LWRLK,3271,200.000,2,40,0.026,0.150,4.000,0.039,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,1,0.050
"(1071, 1070, '0')",0,,1800.000,0.163,40,449873418,[],LWRLK,2469,200.000,2,40,0.108,0.150,4.000,0.163,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,1,0.209
"(1074, 1070, '0')",0,,1800.000,0.098,40,449873415,[],LWRLK,2478,200.000,2,40,0.066,0.150,4.000,0.098,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,36.042,24.600,0,0,0,0.115
"(1072, 1076, '0')",0,,1800.000,0.092,40,449873414,[],LWRLK,2471,200.000,3,40,0.062,0.150,4.000,0.092,1800.000,449873414.000,25.868,27.827,23.720,0.295,40.389,5.907,0.249,1.907,0.258,0.094,0.009,0.249,0.000,36.042,24.600,0,1,0,0.091
"(1073, 1072, '0')",0,,1800.000,0.103,30,171326357,[],LWRLK,2476,200.000,3,30,0.051,0.150,4.000,0.103,1800.000,171326357.000,12.650,18.992,15.257,0.423,32.933,4.460,0.292,0.981,0.515,0.114,0.013,0.292,0.000,36.042,24.600,0,1,0,0.093
"(1074, 1072, '0')",0,,1800.000,0.095,40,449873418,[],LWRLK,2477,200.000,2,40,0.064,0.150,4.000,0.095,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,36.042,24.600,0,2,0,0.123
"(1081, 1072, '0')",0,,1800.000,0.093,40,1626744164,[],LWRLK,2496,200.000,4,40,0.062,0.150,4.000,0.093,1800.000,1626744164.000,22.646,27.692,23.470,0.807,34.797,4.463,0.190,1.868,0.515,0.173,0.030,0.190,0.000,36.042,24.600,0,2,3,0.107
"(1075, 1077, '0')",0,,1800.000,0.071,40,449873414,[],LWRLK,2479,200.000,4,40,0.047,0.150,4.000,0.071,1800.000,449873414.000,25.868,27.827,23.720,0.295,40.389,5.907,0.249,1.907,0.258,0.094,0.009,0.249,0.000,36.042,24.600,0,0,0,0.070
"(1076, 1075, '0')",0,,1800.000,0.158,40,449873414,[],LWRLK,2481,200.000,3,40,0.105,0.150,4.000,0.158,1800.000,449873414.000,25.868,27.827,23.720,0.295,40.389,5.907,0.249,1.907,0.258,0.094,0.009,0.249,0.000,36.042,24.600,0,0,1,0.156
"(1078, 1079, '0')",0,,1800.000,0.245,40,1626744164,[],LWRLK,2486,200.000,3,40,0.163,0.150,4.000,0.245,1800.000,1626744164.000,22.646,27.692,23.470,0.807,34.797,4.463,0.190,1.868,0.515,0.173,0.030,0.190,0.000,36.042,24.600,0,0,2,0.282
"(1080, 1079, '0')",0,,1800.000,0.261,25,,[],LWRLK,2495,200.000,1,25,0.109,0.150,4.000,0.261,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.042,24.600,0,0,1,0.261
"(780, 1079, '0')",0,,inf,0.000,99999,,[],PQULK,3287,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1079, 1081, '0')",0,,1800.000,0.365,40,1626744164,[],LWRLK,2489,200.000,3,40,0.243,0.150,4.000,0.365,1800.000,1626744164.000,22.646,27.692,23.470,0.807,34.797,4.463,0.190,1.868,0.515,0.173,0.030,0.190,0.000,36.042,24.600,0,0,2,0.420
"(1079, 1575, '0')",0,,inf,0.000,99999,,[],PQULK,4354,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1080, 1433, '0')",0,,1800.000,0.072,40,1626736121,[],LWRLK,2494,200.000,3,40,0.048,0.150,4.000,0.072,1800.000,1626736121.000,23.491,25.827,22.288,0.864,34.797,5.031,0.226,1.831,0.515,0.222,0.049,0.226,0.000,36.042,24.600,0,0,0,0.083
"(776, 1433, '0')",0,,inf,0.000,99999,,[],PQULK,3286,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1083, 1078, '0')",0,,1800.000,0.126,25,1626672256,[],LWRLK,2501,200.000,1,25,0.053,0.150,4.000,0.126,1800.000,1626672256.000,7.781,12.076,8.470,0.597,14.292,2.096,0.247,1.423,0.515,0.193,0.037,0.247,0.000,36.042,24.600,0,0,0,0.221
"(1099, 1078, '0')",0,,1800.000,0.160,40,1626674048,[],LWRLK,2540,200.000,3,40,0.107,0.150,4.000,0.160,1800.000,1626674048.000,20.526,27.692,23.470,0.300,34.797,5.454,0.232,1.868,0.515,0.085,0.007,0.232,0.000,36.042,24.600,0,0,4,0.184
"(1084, 1086, '0')",0,,1800.000,0.116,25,1626619009,[],LWRLK,2503,200.000,1,25,0.048,0.150,4.000,0.116,1800.000,1626619009.000,9.739,11.806,10.317,0.453,22.991,3.265,0.316,3.392,0.000,0.169,0.029,0.316,0.000,36.042,24.600,0,0,3,0.126
"(1085, 1086, '0')",0,,1800.000,0.116,25,429467545,[],LWRLK,2508,200.000,1,25,0.048,0.150,4.000,0.116,1800.000,429467545.000,13.508,15.967,14.075,0.310,19.884,2.910,0.207,2.440,1.546,0.081,0.007,0.207,0.000,36.042,24.600,0,0,1,0.146
"(1084, 1097, '0')",0,,1800.000,0.104,35,1626657602,[],LWRLK,2505,200.000,1,35,0.061,0.150,4.000,0.104,1800.000,1626657602.000,33.561,35.634,34.797,0.368,54.681,5.717,0.164,2.995,0.773,0.075,0.006,0.164,0.000,36.042,24.600,0,0,3,0.067
"(1098, 1097, '0')",0,,1800.000,0.182,25,,[],LWRLK,2539,200.000,1,25,0.076,0.150,4.000,0.182,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.042,24.600,0,0,0,0.182
"(1085, 1114, '0')",0,,1800.000,0.122,40,441660207,[],LWRLK,2507,200.000,3,40,0.081,0.150,4.000,0.122,1800.000,441660207.000,16.000,22.991,19.060,0.194,33.554,5.421,0.284,1.522,0.000,0.066,0.004,0.284,0.000,36.042,24.600,0,0,2,0.146
"(1127, 1114, '0')",0,,1800.000,0.094,30,441660208,[],LWRLK,2611,200.000,3,30,0.047,0.150,4.000,0.094,1800.000,441660208.000,13.326,20.289,19.438,0.342,28.583,5.156,0.265,2.206,0.773,0.152,0.023,0.265,0.000,36.042,24.600,0,1,0,0.098
"(1128, 1114, '0')",0,,1800.000,0.123,30,1626705342,[],LWRLK,2614,200.000,2,30,0.061,0.150,4.000,0.123,1800.000,1626705342.000,12.920,14.913,14.420,0.354,24.233,3.796,0.263,2.114,0.000,0.249,0.062,0.263,0.000,24.444,41.300,0,1,1,0.152
"(1086, 1085, '0')",0,,1800.000,0.116,25,1626619009,[],LWRLK,2509,200.000,1,25,0.048,0.150,4.000,0.116,1800.000,1626619009.000,9.739,11.806,10.317,0.453,22.991,3.265,0.316,3.392,0.000,0.169,0.029,0.316,0.000,36.042,24.600,0,0,1,0.126
"(1091, 1085, '0')",0,,1800.000,0.204,40,1626736084,[],LWRLK,2522,200.000,3,40,0.136,0.150,4.000,0.204,1800.000,1626736084.000,19.735,23.126,17.635,0.310,33.554,4.390,0.249,1.776,0.258,0.080,0.006,0.249,0.000,36.042,24.600,8,0,7,0.243
"(1096, 1098, '0')",0,,1800.000,0.177,25,1626733937,[],LWRLK,2533,200.000,1,25,0.074,0.150,4.000,0.177,1800.000,1626733937.000,34.324,36.310,36.100,0.331,55.302,4.380,0.121,3.233,0.515,0.041,0.002,0.121,0.000,36.042,24.600,0,0,0,0.080
"(523, 1184, '0')",0,,inf,0.000,99999,,[],PQULK,2547,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1176, 1184, '0')",0,,1800.000,0.575,40,449890243,[],LWRLK,2713,200.000,2,40,0.383,0.150,4.000,0.575,1800.000,449890243.000,26.861,24.855,23.254,1.141,37.282,4.584,0.197,1.789,0.000,0.205,0.042,0.197,0.000,21.600,26.000,0,1,2,0.616
"(1103, 1125, '0')",0,,1800.000,0.113,35,441662988,[],LWRLK,2548,200.000,2,35,0.066,0.150,4.000,0.113,1800.000,441662988.000,21.890,20.856,18.371,0.215,36.661,5.649,0.308,1.744,0.515,0.072,0.005,0.308,0.000,14.243,24.900,0,0,1,0.108
"(1439, 1125, '0')",0,,1800.000,0.086,40,441662987,[],LWRLK,3297,200.000,2,40,0.057,0.150,4.000,0.086,1800.000,441662987.000,21.120,21.208,18.932,0.223,38.525,5.485,0.290,1.422,1.031,0.070,0.005,0.290,0.000,14.243,24.900,0,0,1,0.089
"(1103, 1116, '0')",0,,1800.000,0.157,35,1626614196,[],LWRLK,2549,200.000,2,35,0.092,0.150,4.000,0.157,1800.000,1626614196.000,18.216,20.289,19.438,1.519,27.962,4.075,0.210,2.206,0.773,0.377,0.142,0.210,0.000,29.375,24.700,0,0,1,0.197
"(1122, 1116, '0')",0,,1800.000,0.187,35,1626708524,[],LWRLK,2600,200.000,2,35,0.109,0.150,4.000,0.187,1800.000,1626708524.000,20.114,21.127,18.898,1.363,31.069,4.185,0.221,0.984,0.000,0.285,0.081,0.221,0.000,29.375,24.700,0,0,3,0.211
"(1103, 1124, '0')",0,,1800.000,0.121,35,441662978,[],LWRLK,2550,200.000,2,35,0.071,0.150,4.000,0.121,1800.000,441662978.000,18.945,16.372,14.163,0.190,39.768,6.189,0.437,1.597,0.773,0.052,0.003,0.437,0.000,14.243,24.900,0,1,1,0.107
"(1123, 1124, '0')",0,,1800.000,0.568,35,441662969,[],LWRLK,2601,200.000,2,35,0.331,0.150,4.000,0.568,1800.000,441662969.000,20.661,20.856,18.371,0.098,34.797,4.361,0.237,1.744,0.515,0.023,0.001,0.237,0.000,25.132,26.400,0,3,6,0.571
"(1103, 1121, '0')",0,,1800.000,0.155,35,449890230,[],LWRLK,2551,200.000,2,35,0.090,0.150,4.000,0.155,1800.000,449890230.000,23.112,24.233,20.701,0.347,41.632,6.284,0.304,1.165,0.000,0.102,0.010,0.304,0.000,14.243,24.900,0,2,1,0.130
"(1120, 1121, '0')",0,,1800.000,0.530,35,1626637688,[],LWRLK,2595,200.000,2,35,0.309,0.150,4.000,0.530,1800.000,1626637688.000,25.003,20.289,19.438,0.917,33.554,4.248,0.219,2.206,0.773,0.180,0.032,0.219,0.000,14.243,24.900,0,1,3,0.553
"(1104, 1424, '0')",0,,1800.000,0.213,40,449873418,[],LWRLK,2552,200.000,2,40,0.142,0.150,4.000,0.213,1800.000,449873418.000,20.627,20.370,18.851,1.337,31.069,4.466,0.237,1.307,0.258,0.349,0.122,0.237,0.000,37.414,23.400,0,0,1,0.274
"(726, 1424, '0')",0,,inf,0.000,99999,,[],PQULK,3268,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1426, 1424, '0')",0,,1800.000,0.142,40,449873415,[],LWRLK,3270,200.000,3,40,0.095,0.150,4.000,0.142,1800.000,449873415.000,23.464,22.991,20.492,1.133,34.175,3.192,0.156,1.552,0.000,0.158,0.025,0.156,0.000,37.414,23.400,0,0,1,0.167
"(1106, 1438, '0')",0,,1800.000,0.035,40,441663004,[],LWRLK,2557,200.000,2,40,0.024,0.150,4.000,0.035,1800.000,441663004.000,22.585,24.450,22.640,0.087,39.146,6.332,0.280,1.709,0.773,0.026,0.001,0.280,0.000,14.243,24.900,0,0,1,0.036
"(1437, 1438, '0')",0,,1800.000,0.230,40,441662999,[],LWRLK,3292,200.000,2,40,0.153,0.150,4.000,0.230,1800.000,441662999.000,26.084,20.856,18.371,0.124,37.282,5.681,0.309,1.744,0.515,0.031,0.001,0.309,0.000,14.243,24.900,0,0,2,0.247
"(1109, 1479, '0')",0,,1800.000,0.287,40,449873398,[],LWRLK,2562,200.000,3,40,0.191,0.150,4.000,0.287,1800.000,449873398.000,21.187,21.262,19.904,0.741,32.311,5.313,0.267,2.337,0.258,0.204,0.042,0.267,0.000,13.125,28.800,0,1,7,0.355
"(1478, 1479, '0')",0,,1800.000,0.181,30,,[],LWRLK,3369,200.000,1,30,0.090,0.150,4.000,0.181,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,0,2,0.181
"(1145, 1479, '0')",0,,inf,0.000,99999,,[],PQULK,3378,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1109, 1137, '0')",0,,1800.000,0.107,35,400073901,[],LWRLK,2566,200.000,2,35,0.062,0.150,4.000,0.107,1800.000,400073901.000,13.886,16.156,14.960,0.276,26.719,2.874,0.192,1.159,0.000,0.062,0.004,0.192,0.000,13.125,28.800,0,1,6,0.140
"(1136, 1137, '0')",0,,1800.000,0.254,35,400031967,[],LWRLK,2627,200.000,2,35,0.148,0.150,4.000,0.254,1800.000,400031967.000,13.744,17.047,16.196,0.282,24.855,3.253,0.201,1.077,0.515,0.073,0.005,0.201,0.000,13.125,28.800,0,0,3,0.358
"(1110, 1112, '0')",0,,1800.000,0.489,40,449873399,[],LWRLK,2567,200.000,3,40,0.326,0.150,4.000,0.489,1800.000,449873399.000,20.303,21.262,19.904,0.739,32.933,4.259,0.214,2.337,0.258,0.154,0.024,0.214,0.000,13.125,28.800,0,1,2,0.594
"(1110, 1483, '0')",0,,1800.000,0.092,30,449873398,[],LWRLK,2568,200.000,1,30,0.046,0.150,4.000,0.092,1800.000,449873398.000,21.187,21.262,19.904,0.741,32.311,5.313,0.267,2.337,0.258,0.204,0.042,0.267,0.000,13.125,28.800,0,0,1,0.085
"(1111, 1483, '0')",0,,1800.000,0.092,30,449873412,[],LWRLK,2574,200.000,1,30,0.046,0.150,4.000,0.092,1800.000,449873412.000,22.160,22.991,19.060,0.690,32.933,3.849,0.202,1.522,0.000,0.120,0.014,0.202,0.000,13.125,28.800,0,0,1,0.084
"(1111, 1132, '0')",0,,1800.000,0.245,30,,[],LWRLK,2572,200.000,1,30,0.122,0.150,4.000,0.245,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,0,2,0.245
"(530, 1132, '0')",0,,inf,0.000,99999,,[],PQULK,2617,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1111, 1478, '0')",0,,1800.000,0.307,40,449873413,[],LWRLK,2573,200.000,3,40,0.204,0.150,4.000,0.307,1800.000,449873413.000,21.458,22.991,19.060,0.718,33.554,4.453,0.234,1.522,0.000,0.170,0.029,0.234,0.000,13.125,28.800,0,0,2,0.366
"(1479, 1478, '0')",0,,1800.000,0.181,30,,[],LWRLK,3371,200.000,1,30,0.090,0.150,4.000,0.181,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,0,2,0.181
"(1112, 1113, '0')",0,,1800.000,0.103,40,449873399,[],LWRLK,2575,200.000,4,40,0.069,0.150,4.000,0.103,1800.000,449873399.000,20.303,21.262,19.904,0.739,32.933,4.259,0.214,2.337,0.258,0.154,0.024,0.214,0.000,36.042,24.600,0,1,1,0.125
"(1126, 1113, '0')",0,,1800.000,0.177,35,1626614196,[],LWRLK,2609,200.000,3,35,0.103,0.150,4.000,0.177,1800.000,1626614196.000,18.216,20.289,19.438,1.519,27.962,4.075,0.210,2.206,0.773,0.377,0.142,0.210,0.000,36.042,24.600,0,1,2,0.222
"(1127, 1113, '0')",0,,1800.000,0.094,30,1626708524,[],LWRLK,2612,200.000,3,30,0.047,0.150,4.000,0.094,1800.000,1626708524.000,20.114,21.127,18.898,1.363,31.069,4.185,0.221,0.984,0.000,0.285,0.081,0.221,0.000,36.042,24.600,0,1,1,0.090
"(1113, 1127, '0')",0,,1800.000,0.094,30,1626614196,[],LWRLK,2578,200.000,2,30,0.047,0.150,4.000,0.094,1800.000,1626614196.000,18.216,20.289,19.438,1.519,27.962,4.075,0.210,2.206,0.773,0.377,0.142,0.210,0.000,36.042,24.600,0,1,1,0.100
"(1114, 1127, '0')",0,,1800.000,0.094,30,1626705342,[],LWRLK,2584,200.000,2,30,0.047,0.150,4.000,0.094,1800.000,1626705342.000,12.920,14.913,14.420,0.354,24.233,3.796,0.263,2.114,0.000,0.249,0.062,0.263,0.000,36.042,24.600,0,1,0,0.116
"(1113, 1126, '0')",0,,1800.000,0.207,30,1626708524,[],LWRLK,2580,200.000,2,30,0.103,0.150,4.000,0.207,1800.000,1626708524.000,20.114,21.127,18.898,1.363,31.069,4.185,0.221,0.984,0.000,0.285,0.081,0.221,0.000,36.042,24.600,0,1,2,0.200
"(1117, 1126, '0')",0,,1800.000,0.207,30,1626614196,[],LWRLK,2588,200.000,2,30,0.103,0.150,4.000,0.207,1800.000,1626614196.000,18.216,20.289,19.438,1.519,27.962,4.075,0.210,2.206,0.773,0.377,0.142,0.210,0.000,36.042,24.600,0,1,3,0.222
"(1114, 1128, '0')",0,,1800.000,0.123,30,441660208,[],LWRLK,2582,200.000,2,30,0.061,0.150,4.000,0.123,1800.000,441660208.000,13.326,20.289,19.438,0.342,28.583,5.156,0.265,2.206,0.773,0.152,0.023,0.265,0.000,24.444,41.300,0,1,1,0.129
"(1129, 1128, '0')",0,,1800.000,0.380,30,449873405,[],LWRLK,2616,200.000,2,30,0.190,0.150,4.000,0.380,1800.000,449873405.000,16.297,15.534,14.933,0.903,26.719,3.323,0.223,2.089,0.000,0.187,0.035,0.223,0.000,24.444,41.300,0,0,0,0.427
"(1114, 1111, '0')",0,,1800.000,0.598,40,449873412,[],LWRLK,2583,200.000,3,40,0.399,0.150,4.000,0.598,1800.000,449873412.000,22.160,22.991,19.060,0.690,32.933,3.849,0.202,1.522,0.000,0.120,0.014,0.202,0.000,36.042,24.600,0,0,3,0.726
"(1132, 1111, '0')",0,,1800.000,0.245,30,,[],LWRLK,2621,200.000,1,30,0.122,0.150,4.000,0.245,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,0,2,0.245
"(1483, 1111, '0')",0,,1800.000,0.092,30,,[],LWRLK,3379,200.000,1,30,0.046,0.150,4.000,0.092,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.125,28.800,0,0,1,0.092
"(525, 1129, '0')",0,,inf,0.000,99999,,[],PQULK,2585,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000
"(1128, 1129, '0')",0,,1800.000,0.380,30,449873402,[],LWRLK,2613,200.000,2,30,0.190,0.150,4.000,0.380,1800.000,449873402.000,17.952,18.641,16.932,0.811,26.098,3.081,0.182,1.864,0.000,0.140,0.020,0.182,0.000,24.444,41.300,0,0,0,0.437
"(1116, 1122, '0')",0,,1800.000,0.187,35,1626614196,[],LWRLK,2586,200.000,2,35,0.109,0.150,4.000,0.187,1800.000,1626614196.000,18.216,20.289,19.438,1.519,27.962,4.075,0.210,2.206,0.773,0.377,0.142,0.210,0.000,29.375,24.700,0,0,3,0.234
"(1453, 1122, '0')",0,,1800.000,0.079,35,1626708524,[],LWRLK,3324,200.000,2,35,0.046,0.150,4.000,0.079,1800.000,1626708524.000,20.114,21.127,18.898,1.363,31.069,4.185,0.221,0.984,0.000,0.285,0.081,0.221,0.000,29.375,24.700,0,0,2,0.089
"(1116, 1103, '0')",0,,1800.000,0.157,35,1626708524,[],LWRLK,2587,200.000,3,35,0.092,0.150,4.000,0.157,1800.000,1626708524.000,20.114,21.127,18.898,1.363,31.069,4.185,0.221,0.984,0.000,0.285,0.081,0.221,0.000,29.375,24.700,0,0,1,0.177
"(1121, 1103, '0')",0,,1800.000,0.155,35,449890239,[],LWRLK,2597,200.000,3,35,0.090,0.150,4.000,0.155,1800.000,449890239.000,21.545,20.289,19.438,0.367,33.554,5.249,0.270,2.206,0.773,0.110,0.012,0.270,0.000,14.243,24.900,0,2,1,0.161
